Host.Family,BLFamilyLatin,species_clean,species_jetz,Lice.Species,Lice.Species2,Lice.Species3,sociality,foraging_cat,elevation_cat,TipLabel,Full_Label,keycol,valuecol
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P110094,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P110243,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P115919,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116068,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116110,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116183,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116186,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116233,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116441,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116485,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116487,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P130372,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,VC120088,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,VC120089,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,VC120108,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,montane_manu,Mionectes_olivaceus,SP121114,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,montane_manu,Mionectes_olivaceus,SP121171,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,montane_manu,Mionectes_olivaceus,SP121239,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P110094,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P110243,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P115919,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116068,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116110,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116183,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116186,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116233,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116441,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116485,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P116487,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,P130372,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,VC120088,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,VC120089,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,lowland_manu,Mionectes_olivaceus,VC120108,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,montane_manu,Mionectes_olivaceus,SP121114,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,montane_manu,Mionectes_olivaceus,SP121171,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,olivacei?,,,1,understory,montane_manu,Mionectes_olivaceus,SP121239,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_iquitos,Mionectes_oleagineus,M625,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_iquitos,Mionectes_oleagineus,V91,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P110185,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P115958,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P116148,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,other_iquitos,Mionectes_oleagineus,2103,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,new sp?,,1,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P110312,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,new sp?,,,1,undersory-midhigh,other_iquitos,Mionectes_oleagineus,3808,Lice.Genus,Rallicola
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_iquitos,Mionectes_oleagineus,M625,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_iquitos,Mionectes_oleagineus,V91,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P110185,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P115958,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P116148,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,other_iquitos,Mionectes_oleagineus,2103,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,new sp?,,1,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P110312,Lice.Genus2,Philopteridae
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,new sp?,,,1,undersory-midhigh,other_iquitos,Mionectes_oleagineus,3808,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_iquitos,Mionectes_oleagineus,M625,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_iquitos,Mionectes_oleagineus,V91,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P110185,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P115958,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P116148,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,,,1,undersory-midhigh,other_iquitos,Mionectes_oleagineus,2103,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,oleaginei?,new sp?,,1,undersory-midhigh,lowland_manu,Mionectes_oleagineus,P110312,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes oleagineus,Mionectes oleagineus,new sp?,,,1,undersory-midhigh,other_iquitos,Mionectes_oleagineus,3808,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110055,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110138,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110192,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P115906,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P115944,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P115959,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P116004,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P116019,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P116094,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P116112,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),new sp?,,1,midhigh,lowland_manu,Mionectes_macconnelli,P115960,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,new sp?,,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110399,Lice.Genus,Philopteridae
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,unknown eggs,new sp?,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110420,Lice.Genus,unknown eggs
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110055,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110138,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110192,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P115906,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P115944,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P115959,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P116004,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P116019,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P116094,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P116112,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),new sp?,,1,midhigh,lowland_manu,Mionectes_macconnelli,P115960,Lice.Genus2,Menoponidae
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,new sp?,,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110399,Lice.Genus2,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,unknown eggs,new sp?,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110420,Lice.Genus2,Philopteridae
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110055,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110138,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110192,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P115906,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P115944,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P115959,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P116004,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P116019,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P116094,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),,,1,midhigh,lowland_manu,Mionectes_macconnelli,P116112,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,(oleaginei/olivacei?),new sp?,,1,midhigh,lowland_manu,Mionectes_macconnelli,P115960,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,new sp?,,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110399,Lice.Genus3,
Tyrannidae,Tyrannidae,Mionectes macconnelli,Mionectes macconnelli,unknown eggs,new sp?,,1,midhigh,lowland_manu,Mionectes_macconnelli,P110420,Lice.Genus3,
Bucconidae,Bucconidae,Micromonacha lanceolata,Micromonacha lanceolata,new sp?,,,0,ground-midhigh,other_iquitos,Micromonacha_lanceolata,1582,Lice.Genus,Brueelia?
Bucconidae,Bucconidae,Micromonacha lanceolata,Micromonacha lanceolata,new sp?,,,0,ground-midhigh,other_iquitos,Micromonacha_lanceolata,1582,Lice.Genus2,
Bucconidae,Bucconidae,Micromonacha lanceolata,Micromonacha lanceolata,new sp?,,,0,ground-midhigh,other_iquitos,Micromonacha_lanceolata,1582,Lice.Genus3,
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,other_iquitos,Manacus_manacus,897,Lice.Genus,Myrsidea
Pipridae,Pipridae,Manacus manacus,Manacus manacus,bruneri?,pessimalis?,,0,understory,lowland_iquitos,Manacus_manacus,V90,Lice.Genus,Philopterus
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,lowland_iquitos,Manacus_manacus,M866,Lice.Genus,Ricinus
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,lowland_iquitos,Manacus_manacus,M867,Lice.Genus,Ricinus
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,lowland_iquitos,Manacus_manacus,V808,Lice.Genus,Ricinus
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,other_iquitos,Manacus_manacus,890,Lice.Genus,Ricinus
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,other_iquitos,Manacus_manacus,897,Lice.Genus2,
Pipridae,Pipridae,Manacus manacus,Manacus manacus,bruneri?,pessimalis?,,0,understory,lowland_iquitos,Manacus_manacus,V90,Lice.Genus2,Ricinus
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,lowland_iquitos,Manacus_manacus,M866,Lice.Genus2,
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,lowland_iquitos,Manacus_manacus,M867,Lice.Genus2,
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,lowland_iquitos,Manacus_manacus,V808,Lice.Genus2,
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,other_iquitos,Manacus_manacus,890,Lice.Genus2,
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,other_iquitos,Manacus_manacus,897,Lice.Genus3,
Pipridae,Pipridae,Manacus manacus,Manacus manacus,bruneri?,pessimalis?,,0,understory,lowland_iquitos,Manacus_manacus,V90,Lice.Genus3,
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,lowland_iquitos,Manacus_manacus,M866,Lice.Genus3,
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,lowland_iquitos,Manacus_manacus,M867,Lice.Genus3,
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,lowland_iquitos,Manacus_manacus,V808,Lice.Genus3,
Pipridae,Pipridae,Manacus manacus,Manacus manacus,pessimalis?,,,0,understory,other_iquitos,Manacus_manacus,890,Lice.Genus3,
Bucconidae,Bucconidae,Malacoptila semicincta,Malacoptila semicincta,osheai?,,,0,ground-midhigh,lowland_manu,Malacoptila_semicincta,P121372,Lice.Genus,Picicola?
Bucconidae,Bucconidae,Malacoptila semicincta,Malacoptila semicincta,osheai?,,,0,ground-midhigh,lowland_manu,Malacoptila_semicincta,P121372,Lice.Genus2,
Bucconidae,Bucconidae,Malacoptila semicincta,Malacoptila semicincta,osheai?,,,0,ground-midhigh,lowland_manu,Malacoptila_semicincta,P121372,Lice.Genus3,
Bucconidae,Bucconidae,Malacoptila fulvogularis,Malacoptila fulvogularis,(osheai/striata),,,1,undersory-midhigh,montane_manu,Malacoptila_fulvogularis,SP121189,Lice.Genus,Picicola?
Bucconidae,Bucconidae,Malacoptila fulvogularis,Malacoptila fulvogularis,(osheai/striata),,,1,undersory-midhigh,montane_manu,Malacoptila_fulvogularis,SP121189,Lice.Genus2,
Bucconidae,Bucconidae,Malacoptila fulvogularis,Malacoptila fulvogularis,(osheai/striata),,,1,undersory-midhigh,montane_manu,Malacoptila_fulvogularis,SP121189,Lice.Genus3,
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,Myrsidea leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP121038,Lice.Genus,Menoponidae?
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP110044,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP110340,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP120662,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP120767,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP121091,Lice.Genus,Myrsidea
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,new sp? (Tyranniphilopterus?),,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP120093,Lice.Genus,Philopterus s.l.?
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,Myrsidea leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP121038,Lice.Genus2,
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP110044,Lice.Genus2,
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP110340,Lice.Genus2,
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP120662,Lice.Genus2,
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP120767,Lice.Genus2,
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP121091,Lice.Genus2,
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,new sp? (Tyranniphilopterus?),,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP120093,Lice.Genus2,
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,Myrsidea leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP121038,Lice.Genus3,
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP110044,Lice.Genus3,
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP110340,Lice.Genus3,
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP120662,Lice.Genus3,
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP120767,Lice.Genus3,
Tyrannidae,Tyrannidae,Leptopogon superciliaris,Leptopogon superciliaris,leptopogoni?,,,1,midhigh,montane_manu,Leptopogon_superciliaris,SP121091,Lice.Genus3,
