Host.Family,BLFamilyLatin,species_clean,species_jetz,Mite.Genus,Mite.Genus2,sociality,foraging_cat,elevation_cat,TipLabel,Sample.Full..,keycol,valuecol
Thraupidae,Thraupidae,Iridosornis analis,Iridosornis analis,,,1,understory,montane_manu,Iridosornis_analis,TL120060,Mite.Group2,
Thraupidae,Thraupidae,Iridosornis analis,Iridosornis analis,,,1,understory,montane_manu,Iridosornis_analis,TL120062,Mite.Group2,
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P116425,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P120773,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P121004,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,montane_manu,Hylophylax_naevius,SP110259,Mite.Group,Feather
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P130183,Mite.Group,Feather
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P130187,Mite.Group,Feather
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P130189,Mite.Group,Feather
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P130253,Mite.Group,Feather
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,VC120070,Mite.Group,Feather
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,VC120099,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P116425,Mite.Group2,
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P120773,Mite.Group2,
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P121004,Mite.Group2,
Thamnophilidae,Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,montane_manu,Hylophylax_naevius,SP110259,Mite.Group2,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P130183,Mite.Group2,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P130187,Mite.Group2,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P130189,Mite.Group2,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,P130253,Mite.Group2,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,VC120070,Mite.Group2,
"Thamnophilidae
",Thamnophilidae,Hylophylax naevius,Hylophylax naevius,,,0,understory,lowland_manu,Hylophylax_naevius,VC120099,Mite.Group2,
Vireonidae,Vireonidae,Tunchiornis ochraceiceps,Hylophilus ochraceiceps,,,1,understory,lowland_manu,Hylophilus_ochraceiceps,P120684,Mite.Group,Feather
Vireonidae,Vireonidae,Tunchiornis ochraceiceps,Hylophilus ochraceiceps,,,1,understory,lowland_manu,Hylophilus_ochraceiceps,P120684,Mite.Group2,
Furnariidae,Furnariidae,Automolus subulatus,Hyloctistes subulatus,,,1,undersory-midhigh,other_iquitos,Hyloctistes_subulatus,1036,Mite.Group,Feather
Furnariidae,Furnariidae,Automolus subulatus,Hyloctistes subulatus,,,1,undersory-midhigh,other_iquitos,Hyloctistes_subulatus,1036,Mite.Group2,Trombiculid
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,high_montane_manu,Hemispingus_melanotis,TU120059,Mite.Group,Feather
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,montane_manu,Hemispingus_melanotis,SP110028,Mite.Group,Feather
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,montane_manu,Hemispingus_melanotis,SP110124,Mite.Group,Feather
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,montane_manu,Hemispingus_melanotis,SP120055,Mite.Group,Feather
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,montane_manu,Hemispingus_melanotis,SP121215,Mite.Group,Feather
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,montane_manu,Hemispingus_melanotis,SP121361,Mite.Group,Feather
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,montane_manu,Hemispingus_melanotis,SP110011,Mite.Group,Trombiculid
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,high_montane_manu,Hemispingus_melanotis,TU120059,Mite.Group2,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,montane_manu,Hemispingus_melanotis,SP110028,Mite.Group2,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,montane_manu,Hemispingus_melanotis,SP110124,Mite.Group2,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,montane_manu,Hemispingus_melanotis,SP120055,Mite.Group2,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,montane_manu,Hemispingus_melanotis,SP121215,Mite.Group2,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,montane_manu,Hemispingus_melanotis,SP121361,Mite.Group2,
Thraupidae,Thraupidae,Sphenopsis melanotis,Hemispingus melanotis,,,1,understory,montane_manu,Hemispingus_melanotis,SP110011,Mite.Group2,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120696,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120709,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120719,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120753,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120760,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120924,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120946,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120988,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W121001,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W121044,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130080,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130142,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130143,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130145,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130286,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130287,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130369,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130417,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130453,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130497,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130824,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130826,Mite.Group,Feather
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120696,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120709,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120719,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120753,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120760,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120924,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120946,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W120988,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W121001,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W121044,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130080,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130142,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130143,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130145,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130286,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130287,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130369,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130417,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130453,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130497,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130824,Mite.Group2,
"Thraupidae
",Thraupidae,Kleinothraupis atropileus,Hemispingus atropileus,,,1,understory,high_montane_manu,Hemispingus_atropileus,W130826,Mite.Group2,
Thraupidae,Emberizidae,Haplospiza rustica,Haplospiza rustica,,,0,ground,high_montane_manu,Haplospiza_rustica,W120715,Mite.Group,Feather
Thraupidae,Emberizidae,Haplospiza rustica,Haplospiza rustica,,,0,ground,high_montane_manu,Haplospiza_rustica,W120826,Mite.Group,Feather
Thraupidae,Emberizidae,Haplospiza rustica,Haplospiza rustica,,,0,ground,high_montane_manu,Haplospiza_rustica,W130515,Mite.Group,Feather
Thraupidae,Emberizidae,Haplospiza rustica,Haplospiza rustica,,,0,ground,high_montane_manu,Haplospiza_rustica,W130850,Mite.Group,Feather
Thraupidae,Emberizidae,Haplospiza rustica,Haplospiza rustica,,,0,ground,high_montane_manu,Haplospiza_rustica,W120715,Mite.Group2,
Thraupidae,Emberizidae,Haplospiza rustica,Haplospiza rustica,,,0,ground,high_montane_manu,Haplospiza_rustica,W120826,Mite.Group2,
Thraupidae,Emberizidae,Haplospiza rustica,Haplospiza rustica,,,0,ground,high_montane_manu,Haplospiza_rustica,W130515,Mite.Group2,
Thraupidae,Emberizidae,Haplospiza rustica,Haplospiza rustica,,,0,ground,high_montane_manu,Haplospiza_rustica,W130850,Mite.Group2,
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P110049,Mite.Group,Feather
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P110069,Mite.Group,Feather
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P110087,Mite.Group,Feather
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P116058,Mite.Group,Feather
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P116085,Mite.Group,Feather
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P120712,Mite.Group,Feather
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P120814,Mite.Group,Feather
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P120913,Mite.Group,Feather
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P110067,Mite.Group,Feather
"Cardinalidae
",Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P110037,Mite.Group,Feather
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P110049,Mite.Group2,
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P110069,Mite.Group2,
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P110087,Mite.Group2,
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P116058,Mite.Group2,
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P116085,Mite.Group2,
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P120712,Mite.Group2,
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P120814,Mite.Group2,
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P120913,Mite.Group2,
Cardinalidae,Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P110067,Mite.Group2,Oribatida
"Cardinalidae
",Cardinalidae,Habia rubica,Habia rubica,,,1,midhigh,lowland_manu,Habia_rubica,P110037,Mite.Group2,Oribatida
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P110256,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P110293,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116005,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116079,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116150,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116151,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116215,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116325,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P121508,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P130003,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P130155,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P130180,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P130182,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P130298,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116152,Mite.Group,Feather
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P115950,Mite.Group,Oribatida
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P110256,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P110293,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116005,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116079,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116150,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116151,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116215,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116325,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P121508,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P130003,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P130155,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P130180,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P130182,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P130298,Mite.Group2,
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P116152,Mite.Group2,Oribatida
Thamnophilidae,Thamnophilidae,Oneillornis salvini,Gymnopithys salvini,,,0,ground,lowland_manu,Gymnopithys_salvini,P115950,Mite.Group2,
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M497,Mite.Group,Feather
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M499,Mite.Group,Feather
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,,,1,canopy,lowland_iquitos,Glyphorynchus_spirurus,M549,Mite.Group,Feather
