sample,Sample_label,Sample_No,Full_Label,species_jetz,species_clean,species_binomial,family,sociality,mass_tidy,elevation_cat,foraging_cat,Powder.lvl,elevation_midpoint,ectoparasites_PA,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,X.y,ectoparasite_code,species,species_taxonomy_SACC_2021,jetz_species,elevation_all_years,net_elevation,elevation_extrapolated_date,elevation_midpoint,Species_parameters,Station
110103,P11,103,P110103,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,1,1,0,2,2,0,0,0,53,0,1,Pipra_fasciicauda,500,5_10_2011_pantiacolla_Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,397,NA,397,413,Pipra fasciicauda,pantiacolla
110106,P11,106,P110106,Geotrygon_montana,Geotrygon montana,Geotrygon_montana,Columbidae,0,114.4062791,lowland_manu,ground,low,426,0,0,0,0,0,0,0,0,0,0,0,0,NA,502,5_10_2011_pantiacolla_Geotrygon montana,Geotrygon montana,Geotrygon montana,Geotrygon montana,397,NA,397,426,Geotrygon montana,pantiacolla
110107,P11,107,P110107,Geotrygon_montana,Geotrygon montana,Geotrygon_montana,Columbidae,0,114.4062791,lowland_manu,ground,low,426,1,1,1,0,8,1,2,4,0,9,0,0,Geotrygon_montana,503,5_10_2011_pantiacolla_Geotrygon montana,Geotrygon montana,Geotrygon montana,Geotrygon montana,397,NA,397,426,Geotrygon montana,pantiacolla
110108,P11,108,P110108,Laniocera_hypopyrra,Laniocera hypopyrra,Laniocera_hypopyrra,Cotingidae,0,48.87571429,lowland_manu,undersory-midhigh,low,416,1,0,1,0,0,0,0,0,0,1,0,0,Laniocera_hypopyrra,497,5_10_2011_pantiacolla_Laniocera hypopyrra,Laniocera hypopyrra,Laniocera hypopyrra,Laniocera hypopyrra,397,NA,397,416,Laniocera hypopyrra,pantiacolla
110110,P11,110,P110110,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,0,0,0,0,0,0,0,0,0,0,0,0,NA,4122,6_10_2011_pantiacolla_Pipra chloromeros,NA,NA,NA,NA,NA,397,416,Pipra chloromeros,pantiacolla
110111,P11,111,P110111,Automolus_ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,34.96803922,lowland_manu,understory,low,680,1,1,0,1,1,0,0,1,0,0,0,0,NA,509,6_10_2011_pantiacolla_Automolus ochrolaemus,Automolus ochrolaemus,Automolus ochrolaemus,Automolus ochrolaemus,397,NA,397,680,Automolus ochrolaemus,pantiacolla
110119,P11,119,P110119,Xenops_tenuirostris,Xenops tenuirostris,Xenops_tenuirostris,Furnariidae,1,9.2,lowland_manu,canopy,low,430,0,0,0,0,0,0,0,0,0,0,0,0,NA,517,7_10_2011_pantiacolla_Xenops tenuirostris,Xenops tenuirostris,Xenops tenuirostris,Xenops tenuirostris,397,NA,397,430,Xenops tenuirostris,pantiacolla
110122,P11,122,P110122,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,med,416,1,1,0,0,8,0,2,0,0,0,0,0,NA,4124,7_10_2011_pantiacolla_Pipra chloromeros,NA,NA,NA,NA,NA,397,416,Pipra chloromeros,pantiacolla
110124,P11,124,P110124,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,1,1,0,9,0,2,4,0,15,0,0,Pipra_fasciicauda,513,7_10_2011_pantiacolla_Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,397,NA,397,413,Pipra fasciicauda,pantiacolla
110133,P11,133,P110133,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,1,1,0,17,2,0,15,0,19,0,0,Pipra_fasciicauda,520,8_10_2011_pantiacolla_Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,413,NA,413,413,Pipra fasciicauda,pantiacolla
110137,P11,137,P110137,Tangara_schrankii,Tangara schrankii,Tangara_schrankii,Thraupidae,1,19.85320755,lowland_manu,midhigh,med,421,1,1,1,0,4,1,2,1,0,4,0,0,Tangara_schrankii,529,10_10_2011_pantiacolla_Tangara schrankii,Tangara schrankii,Tangara schrankii,Tangara schrankii,413,NA,413,421,Tangara schrankii,pantiacolla
110138,P11,138,P110138,Mionectes_macconnelli,Mionectes macconnelli,Mionectes_macconnelli,Tyrannidae,1,12.63060606,lowland_manu,midhigh,low,414,1,1,1,0,12,3,6,3,0,1,0,0,Mionectes_macconnelli,4125,10_10_2011_pantiacolla_Mionectes macconnelli,NA,NA,NA,NA,NA,413,414,Mionectes macconnelli,pantiacolla
110142,P11,142,P110142,Automolus_ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,34.96803922,lowland_manu,understory,none,680,1,0,0,1,0,0,0,0,0,0,0,0,NA,528,10_10_2011_pantiacolla_Automolus ochrolaemus,Automolus ochrolaemus,Automolus ochrolaemus,Automolus ochrolaemus,413,NA,413,680,Automolus ochrolaemus,pantiacolla
110144,P11,144,P110144,Turdus_albicollis,Turdus albicollis,Turdus_albicollis,Turdidae,0,50.02123288,lowland_manu,ground,med,411.5,1,1,1,0,16,3,2,11,0,3,0,0,Turdus_albicollis,4126,10_10_2011_pantiacolla_Turdus albicollis,NA,NA,NA,NA,NA,413,411.5,Turdus albicollis,pantiacolla
110156,P11,156,P110156,Pteroglossus_azara,Pteroglossus azara,Pteroglossus_azara,Ramphastidae,0,136.565,lowland_manu,canopy,high,714,1,0,1,0,0,0,0,0,0,2,2,2,Pteroglossus_azara,531,11_10_2011_pantiacolla_Pteroglossus azara,Pteroglossus azara,Pteroglossus azara,Pteroglossus azara,413,NA,413,714,Pteroglossus azara,pantiacolla
110157,P11,157,P110157,Pteroglossus_azara,Pteroglossus azara,Pteroglossus_azara,Ramphastidae,0,136.565,lowland_manu,canopy,low,714,1,0,1,0,0,0,0,0,0,3,0,0,Pteroglossus_azara,532,11_10_2011_pantiacolla_Pteroglossus azara,Pteroglossus azara,Pteroglossus azara,Pteroglossus azara,413,NA,413,714,Pteroglossus azara,pantiacolla
110166,P11,166,P110166,Turdus_albicollis,Turdus albicollis,Turdus_albicollis,Turdidae,0,50.02123288,lowland_manu,ground,med,411.5,1,1,1,0,7,1,2,4,0,5,0,0,Turdus_albicollis,534,11_10_2011_pantiacolla_Turdus albicollis,Turdus albicollis,Turdus albicollis,Turdus albicollis,413,NA,413,411.5,Turdus albicollis,pantiacolla
110174,P11,174,P110174,Synallaxis_cabanisi,Synallaxis cabanisi,Synallaxis_cabanisi,Furnariidae,0,18.982,lowland_manu,understory,low,1084,1,1,1,0,1,0,0,1,0,10,0,0,Synallaxis_cabanisi,551,13_10_2011_pantiacolla_Synallaxis cabanisi,Synallaxis cabanisi,Synallaxis cabanisi,Synallaxis cabanisi,438,NA,438,1084,Synallaxis cabanisi,pantiacolla
110175,P11,175,P110175,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,1,0,1,0,0,0,0,0,0,2,0,0,Lepidothrix_coronata,545,13_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,438,NA,438,417.5,Lepidothrix coronata,pantiacolla
110179,P11,179,P110179,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,0,0,0,0,0,0,0,0,0,0,0,0,NA,542,13_10_2011_pantiacolla_Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,438,NA,438,421,Mionectes oleagineus,pantiacolla
110185,P11,185,P110185,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,1,1,0,4,1,1,2,0,6,0,0,Mionectes_oleagineus,543,13_10_2011_pantiacolla_Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,438,NA,438,421,Mionectes oleagineus,pantiacolla
110190,P11,190,P110190,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,1,0,1,0,0,0,0,0,0,5,0,0,Lepidothrix_coronata,546,13_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,438,NA,438,417.5,Lepidothrix coronata,pantiacolla
110192,P11,192,P110192,Mionectes_macconnelli,Mionectes macconnelli,Mionectes_macconnelli,Tyrannidae,1,12.63060606,lowland_manu,midhigh,low,414,1,1,1,0,7,1,0,6,0,4,0,0,Mionectes_macconnelli,547,13_10_2011_pantiacolla_Mionectes macconnelli,Mionectes macconnelli,Mionectes macconnelli,Mionectes macconnelli,438,NA,438,414,Mionectes macconnelli,pantiacolla
110193,P11,193,P110193,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,1,1,0,8,1,1,4,0,20,0,0,Pipra_fasciicauda,548,13_10_2011_pantiacolla_Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,438,NA,438,413,Pipra fasciicauda,pantiacolla
110198,P11,198,P110198,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,0,1,0,0,0,0,0,0,1,0,0,Mionectes_oleagineus,544,13_10_2011_pantiacolla_Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,438,NA,438,421,Mionectes oleagineus,pantiacolla
110200,P11,200,P110200,Gymnopithys_salvini,Oneillornis salvini,Oneillornis_salvini,Thamnophilidae,0,25.86508475,lowland_manu,ground,high,415,0,0,0,0,0,0,0,0,0,0,0,0,NA,560,14_10_2011_pantiacolla_Gymnopithys salvini,Gymnopithys salvini,Oneillornis salvini,Gymnopithys salvini,438,NA,438,415,Gymnopithys salvini,pantiacolla
110203,P11,203,P110203,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,0,1,0,0,0,0,0,0,27,0,0,Mionectes_oleagineus,561,14_10_2011_pantiacolla_Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,438,NA,438,421,Mionectes oleagineus,pantiacolla
110207,P11,207,P110207,Pteroglossus_beauharnaesii,Pteroglossus beauharnaisii,Pteroglossus_beauharnaisii,Ramphastidae,0,202.1216667,lowland_manu,canopy,high,426,1,0,1,0,0,0,0,0,0,10,0,0,Pteroglossus_beauharnaisii,557,14_10_2011_pantiacolla_Pteroglossus beauharnaesii,Pteroglossus beauharnaesii,Pteroglossus beauharnaisii,Pteroglossus beauharnaesii,438,NA,438,426,Pteroglossus beauharnaesii,pantiacolla
110208,P11,208,P110208,Pteroglossus_beauharnaesii,Pteroglossus beauharnaisii,Pteroglossus_beauharnaisii,Ramphastidae,0,202.1216667,lowland_manu,canopy,med,426,1,0,1,0,0,0,0,0,0,11,0,0,Pteroglossus_beauharnaisii,558,14_10_2011_pantiacolla_Pteroglossus beauharnaesii,Pteroglossus beauharnaesii,Pteroglossus beauharnaisii,Pteroglossus beauharnaesii,438,NA,438,426,Pteroglossus beauharnaesii,pantiacolla
110210,P11,210,P110210,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,0,0,0,0,0,0,0,0,0,0,0,0,NA,4131,14_10_2011_pantiacolla_Pipra chloromeros,NA,NA,NA,NA,NA,438,416,Pipra chloromeros,pantiacolla
110222,P11,222,P110222,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,0,1,0,0,0,0,0,0,11,0,0,Mionectes_oleagineus,567,15_10_2011_pantiacolla_Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,438,NA,438,421,Mionectes oleagineus,pantiacolla
110226,P11,226,P110226,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,566,15_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,438,NA,438,417.5,Lepidothrix coronata,pantiacolla
110227,P11,227,P110227,Platyrinchus_coronatus,Platyrinchus coronatus,Platyrinchus_coronatus,Tyrannidae,0,9.838095238,lowland_manu,understory,low,413,0,0,0,0,0,0,0,0,0,0,0,0,NA,568,15_10_2011_pantiacolla_Platyrinchus coronatus,Platyrinchus coronatus,Platyrinchus coronatus,Platyrinchus coronatus,438,NA,438,413,Platyrinchus coronatus,pantiacolla
110228,P11,228,P110228,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,1,0,0,1,0,0,1,0,0,0,0,NA,569,15_10_2011_pantiacolla_Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,438,NA,438,413,Pipra fasciicauda,pantiacolla
110232,P11,232,P110232,Automolus_ochrolaemus,Automolus ochrolaemus,Automolus_ochrolaemus,Furnariidae,1,34.96803922,lowland_manu,understory,low,680,1,0,1,0,0,0,0,0,0,1,0,0,Automolus_ochrolaemus,574,17_10_2011_pantiacolla_Automolus ochrolaemus,Automolus ochrolaemus,Automolus ochrolaemus,Automolus ochrolaemus,422,NA,422,680,Automolus ochrolaemus,pantiacolla
110243,P11,243,P110243,Mionectes_olivaceus,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,14.85200461,lowland_manu,understory,low,1262,1,1,0,0,1,1,0,0,0,0,0,0,NA,578,18_10_2011_pantiacolla_Mionectes olivaceus,Mionectes olivaceus,Mionectes olivaceus,Mionectes olivaceus,422,NA,422,1262,Mionectes olivaceus,pantiacolla
110246,P11,246,P110246,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,1,1,1,0,5,0,0,1,0,6,0,0,Ceratopipra _chloromeros,4137,18_10_2011_pantiacolla_Pipra chloromeros,NA,NA,NA,NA,NA,422,416,Pipra chloromeros,pantiacolla
110256,P11,256,P110256,Gymnopithys_salvini,Oneillornis salvini,Oneillornis_salvini,Thamnophilidae,0,25.86508475,lowland_manu,ground,low,415,1,1,1,0,1,0,0,1,0,1,0,0,Oneillornis_salvini,575,18_10_2011_pantiacolla_Gymnopithys salvini,Gymnopithys salvini,Oneillornis salvini,Gymnopithys salvini,422,NA,422,415,Gymnopithys salvini,pantiacolla
110258,P11,258,P110258,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,1,0,1,0,0,0,0,0,0,1,0,0,Lepidothrix_coronata,4138,18_10_2011_pantiacolla_Lepidothrix coronata,NA,NA,NA,NA,NA,422,417.5,Lepidothrix coronata,pantiacolla
110268,P11,268,P110268,Platyrinchus_coronatus,Platyrinchus coronatus,Platyrinchus_coronatus,Tyrannidae,0,9.838095238,lowland_manu,understory,low,413,0,0,0,0,0,0,0,0,0,0,0,0,NA,583,19_10_2011_pantiacolla_Platyrinchus coronatus,Platyrinchus coronatus,Platyrinchus coronatus,Platyrinchus coronatus,422,NA,422,413,Platyrinchus coronatus,pantiacolla
110269,P11,269,P110269,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,1,0,1,0,0,0,0,0,0,1,0,0,Lepidothrix_coronata,584,19_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,422,NA,422,417.5,Lepidothrix coronata,pantiacolla
110273,P11,273,P110273,Euphonia_xanthogaster,Euphonia xanthogaster,Euphonia_xanthogaster,Thraupidae,1,13.62148594,lowland_manu,midhigh,low,1337,1,0,1,0,0,0,0,0,0,19,0,0,Euphonia_xanthogaster,585,19_10_2011_pantiacolla_Euphonia xanthogaster,Euphonia xanthogaster,Euphonia xanthogaster,Euphonia xanthogaster,422,NA,422,1337,Euphonia xanthogaster,pantiacolla
110275,P11,275,P110275,Philydor_erythropterum,Dendroma erythroptera,Dendroma_erythroptera,Furnariidae,1,30,lowland_manu,midhigh-canopy,low,430,0,0,0,0,0,0,0,0,0,0,0,0,NA,4142,19_10_2011_pantiacolla_Philydor erythropterum,NA,NA,NA,NA,NA,422,430,Philydor erythropterum,pantiacolla
110278,P11,278,P110278,Pipra_chloromeros,Ceratopipra chloromeros,Ceratopipra _chloromeros,Pipridae,1,16.72324324,lowland_manu,undersory-midhigh,low,416,1,1,1,0,9,1,0,0,0,1,0,0,Ceratopipra _chloromeros,4144,19_10_2011_pantiacolla_Pipra chloromeros,NA,NA,NA,NA,NA,422,416,Pipra chloromeros,pantiacolla
110292,P11,292,P110292,Xenops_minutus,Xenops minutus,Xenops_minutus,Furnariidae,1,12.16725806,lowland_manu,undersory-midhigh,med,414,0,0,0,0,0,0,0,0,0,0,0,0,NA,593,21_10_2011_pantiacolla_Xenops minutus,Xenops minutus,Xenops minutus,Xenops minutus,398,NA,398,414,Xenops minutus,pantiacolla
110293,P11,293,P110293,Gymnopithys_salvini,Oneillornis salvini,Oneillornis_salvini,Thamnophilidae,0,25.86508475,lowland_manu,ground,med,415,1,0,1,0,0,0,0,0,0,1,0,0,Oneillornis_salvini,589,21_10_2011_pantiacolla_Gymnopithys salvini,Gymnopithys salvini,Oneillornis salvini,Gymnopithys salvini,398,NA,398,415,Gymnopithys salvini,pantiacolla
110294,P11,294,P110294,Terenotriccus_erythrurus,Terenotriccus erythrurus,Terenotriccus_erythrurus,Tyrannidae,1,7.369767442,lowland_manu,midhigh,low,413,1,0,1,0,0,0,0,0,0,16,0,0,Terenotriccus_erythrurus,596,21_10_2011_pantiacolla_Terenotriccus erythrurus,Terenotriccus erythrurus,Terenotriccus erythrurus,Terenotriccus erythrurus,398,NA,398,413,Terenotriccus erythrurus,pantiacolla
110295,P11,295,P110295,Catharus_ustulatus,Catharus ustulatus,Catharus_ustulatus,Turdidae,0,27.51957672,lowland_manu,ground-understory,med,1307,1,0,1,0,0,0,0,0,0,20,0,0,Catharus_ustulatus,599,22_10_2011_pantiacolla_Catharus ustulatus,Catharus ustulatus,Catharus ustulatus,Catharus ustulatus,398,NA,398,1307,Catharus ustulatus,pantiacolla
110296,P11,296,P110296,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,1,1,0,6,1,1,1,0,15,0,0,Thamnophilus_schistaceus,603,22_10_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus schistaceus,398,NA,398,439,Thamnophilus schistaceus,pantiacolla
110307,P11,307,P110307,Myrmoborus_myotherinus,Myrmoborus myotherinus,Myrmoborus_myotherinus,Thamnophilidae,1,20.73168831,lowland_manu,ground-understory,low,426,0,0,0,0,0,0,0,0,0,0,0,0,NA,608,25_10_2011_pantiacolla_Myrmoborus myotherinus,Myrmoborus myotherinus,Myrmoborus myotherinus,Myrmoborus myotherinus,410,NA,410,426,Myrmoborus myotherinus,pantiacolla
110311,P11,311,P110311,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,0,1,0,0,0,0,0,0,1,0,0,Mionectes_oleagineus,604,25_10_2011_pantiacolla_Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,410,NA,410,421,Mionectes oleagineus,pantiacolla
110312,P11,312,P110312,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,1,0,0,5,1,1,0,0,0,0,0,NA,605,25_10_2011_pantiacolla_Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,410,NA,410,421,Mionectes oleagineus,pantiacolla
110317,P11,317,P110317,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,low,417.5,1,0,1,0,0,0,0,0,0,1,0,0,Lepidothrix_coronata,607,25_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,410,NA,410,417.5,Lepidothrix coronata,pantiacolla
110318,P11,318,P110318,Epinecrophylla_leucophthalma,Epinecrophylla leucophthalma,Epinecrophylla_leucophthalma,Thamnophilidae,1,10.10645161,lowland_manu,understory,low,415,0,0,0,0,0,0,0,0,0,0,0,0,NA,4151,25_10_2011_pantiacolla_Epinecrophylla leucophthalma,NA,NA,NA,NA,NA,410,415,Epinecrophylla leucophthalma,pantiacolla
110320,P11,320,P110320,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,1,0,0,1,1,0,0,0,0,0,0,NA,611,26_10_2011_pantiacolla_Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,410,NA,410,413,Pipra fasciicauda,pantiacolla
110322,P11,322,P110322,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,med,413,1,0,1,0,0,0,0,0,0,3,0,0,Pipra_fasciicauda,612,26_10_2011_pantiacolla_Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,410,NA,410,413,Pipra fasciicauda,pantiacolla
110323,P11,323,P110323,Arremon_taciturnus,Arremon taciturnus,Arremon_taciturnus,Emberizidae,1,27.7755,lowland_manu,ground-understory,low,429,1,1,1,0,1,0,1,0,0,17,0,1,Arremon_taciturnus,616,26_10_2011_pantiacolla_Arremon taciturnus,Arremon taciturnus,Arremon taciturnus,Arremon taciturnus,410,NA,410,429,Arremon taciturnus,pantiacolla
110324,P11,324,P110324,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,1,0,0,1,0,1,0,0,0,0,0,NA,613,26_10_2011_pantiacolla_Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,410,NA,410,413,Pipra fasciicauda,pantiacolla
110325,P11,325,P110325,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,0,1,0,0,0,0,0,0,1,0,0,Thamnophilus_schistaceus,614,26_10_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus schistaceus,410,NA,410,439,Thamnophilus schistaceus,pantiacolla
110330,P11,330,P110330,Campylopterus_largipennis,Campylopterus largipennis,Campylopterus_largipennis,Trochilidae,0,8.337727273,lowland_manu,midhigh,low,457,1,0,1,0,0,0,0,0,0,24,0,0,Campylopterus_largipennis,629,28_10_2011_pantiacolla_Campylopterus largipennis,Campylopterus largipennis,Campylopterus largipennis,Campylopterus largipennis,432,NA,432,457,Campylopterus largipennis,pantiacolla
110331,P11,331,P110331,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,med,413,1,0,1,0,0,0,0,0,0,7,0,0,Pipra_fasciicauda,620,28_10_2011_pantiacolla_Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,432,NA,432,413,Pipra fasciicauda,pantiacolla
110332,P11,332,P110332,Pipra_fasciicauda,Pipra fasciicauda,Pipra_fasciicauda,Pipridae,1,16.82485876,lowland_manu,undersory-midhigh,low,413,1,0,1,0,0,0,0,0,0,6,0,0,Pipra_fasciicauda,621,28_10_2011_pantiacolla_Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,432,NA,432,413,Pipra fasciicauda,pantiacolla
110333,P11,333,P110333,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,high,417.5,1,0,1,0,0,0,0,0,0,6,0,1,Lepidothrix_coronata,622,28_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,432,NA,432,417.5,Lepidothrix coronata,pantiacolla
110334,P11,334,P110334,Turdus_albicollis,Turdus albicollis,Turdus_albicollis,Turdidae,0,50.02123288,lowland_manu,ground,med,411.5,1,1,1,0,1,0,0,1,0,6,0,1,Turdus_albicollis,628,28_10_2011_pantiacolla_Turdus albicollis,Turdus albicollis,Turdus albicollis,Turdus albicollis,432,NA,432,411.5,Turdus albicollis,pantiacolla
110338,P11,338,P110338,Mionectes_oleagineus,Mionectes oleagineus,Mionectes_oleagineus,Tyrannidae,1,11.49915698,lowland_manu,undersory-midhigh,low,421,1,0,1,0,0,0,0,0,0,3,0,1,Mionectes_oleagineus,627,28_10_2011_pantiacolla_Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,Mionectes oleagineus,432,NA,432,421,Mionectes oleagineus,pantiacolla
110343,P11,343,P110343,Lepidothrix_coronata,Lepidothrix coronata,Lepidothrix_coronata,Pipridae,1,9.769768786,lowland_manu,undersory-midhigh,med,417.5,1,0,1,0,0,0,0,0,0,1,0,1,Lepidothrix_coronata,623,28_10_2011_pantiacolla_Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,Lepidothrix coronata,432,NA,432,417.5,Lepidothrix coronata,pantiacolla
