,sample,Sample_label,Sample_No,Full_Label,species_jetz,species_clean,species_binomial,family,sociality,mass_tidy,elevation_cat,foraging_cat,Powder.lvl,elevation_midpoint,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,x,ectoparasite_code,species_taxonomy_SACC_2021,elevation_all_years,net_elevation,elevation_extrapolated_date,elevation_midpoint.1,Species_parameters,Station,X,species.y,degree,w_degree,elevation,date,year_seasonality,degree_species,degree_w_species
49,116078,P11,6078,P116078,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,med,415,1,2,1,1,0,8,3,2,3,0,62,0,0,Myrmotherula_axillaris,110,15_8_2011_pantiacolla_Myrmotherula axillaris,Myrmotherula_axillaris,415,NA,415,415,Myrmotherula axillaris,pantiacolla,49,Myrmotherula_axillaris,86,7.403907218,415,2011-08-15,227,95,7.661990829
50,120660,SP12,660,SP120660,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,2,1,1,0,2,1,1,0,0,6,0,0,Myiothlypis_bivittata,4600,24_7_2012_san_pedro_Basileuterus bivittatus,Myiothlypis_bivittata,NA,NA,1307,1217,Basileuterus bivittatus,san_pedro,50,Myiothlypis_bivittata,30,3.325539291,1307,2012-07-24,206,33,3.777219963
51,116154,P11,6154,P116154,Thamnomanes_ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,18.58714286,lowland_manu,midhigh,med,421,1,1,0,1,0,0,0,0,0,0,4,0,0,Thamnomanes_ardesiacus,150,18_8_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes_ardesiacus,600,NA,600,421,Thamnomanes ardesiacus,pantiacolla,51,Thamnomanes_ardesiacus,58,4.939317054,600,2011-08-18,230,67,5.552660458
52,120809,SP12,809,SP120809,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,1,0,1,0,0,0,0,0,0,4,0,0,Myiothlypis_bivittata,4609,16_8_2012_san_pedro_Basileuterus bivittatus,Myiothlypis_bivittata,NA,NA,1362,1217,Basileuterus bivittatus,san_pedro,52,Myiothlypis_bivittata,29,3.254110719,1362,2012-08-16,229,33,3.777219963
53,116172,P11,6172,P116172,Lanio_versicolor,Lanio versicolor,Lanio_versicolor,Thraupidae,1,19.76205128,lowland_manu,canopy,low,438,1,2,1,1,0,5,1,0,0,0,4,0,0,Lanio_versicolor,151,18_8_2011_pantiacolla_Lanio versicolor,Lanio_versicolor,600,NA,600,438,Lanio versicolor,pantiacolla,53,Lanio_versicolor,75,8.164118142,600,2011-08-18,230,96,9.571115041
54,120859,SP12,859,SP120859,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,2,1,1,0,7,1,0,2,0,5,0,0,Myiothlypis_bivittata,4612,29_9_2012_san_pedro_Basileuterus bivittatus,Myiothlypis_bivittata,NA,NA,1337,1217,Basileuterus bivittatus,san_pedro,54,Myiothlypis_bivittata,29,3.254110719,1337,2012-09-29,273,33,3.777219963
55,116204,P11,6204,P116204,Chlorothraupis_carmioli,Chlorothraupis carmioli,Chlorothraupis_carmioli,Cardinalidae,1,37.5053125,lowland_manu,other,low,600,1,2,1,1,0,1,0,1,0,0,21,0,0,Chlorothraupis_carmioli,196,19_8_2011_pantiacolla_Chlorothraupis carmioli,Chlorothraupis_carmioli,600,NA,600,600,Chlorothraupis carmioli,pantiacolla,55,Chlorothraupis_carmioli,55,4.792229977,600,2011-08-19,231,60,5.179619391
56,116210,P11,6210,P116210,Chlorothraupis_carmioli,Chlorothraupis carmioli,Chlorothraupis_carmioli,Cardinalidae,1,37.5053125,lowland_manu,other,low,600,1,2,1,1,0,8,2,3,3,0,11,0,0,Chlorothraupis_carmioli,197,19_8_2011_pantiacolla_Chlorothraupis carmioli,Chlorothraupis_carmioli,600,NA,600,600,Chlorothraupis carmioli,pantiacolla,56,Chlorothraupis_carmioli,55,4.792229977,600,2011-08-19,231,60,5.179619391
57,121077,SP12,1077,SP121077,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,1,0,1,0,0,0,0,0,0,2,0,0,Myiothlypis_bivittata,4632,1_10_2012_san_pedro_Basileuterus bivittatus,Myiothlypis_bivittata,NA,NA,1362,1217,Basileuterus bivittatus,san_pedro,57,Myiothlypis_bivittata,29,3.254110719,1362,2012-10-01,275,33,3.777219963
58,116213,P11,6213,P116213,Chlorothraupis_carmioli,Chlorothraupis carmioli,Chlorothraupis_carmioli,Cardinalidae,1,37.5053125,lowland_manu,other,med,600,1,2,1,1,0,13,1,5,7,0,75,0,0,Chlorothraupis_carmioli,198,19_8_2011_pantiacolla_Chlorothraupis carmioli,Chlorothraupis_carmioli,600,NA,600,600,Chlorothraupis carmioli,pantiacolla,58,Chlorothraupis_carmioli,55,4.792229977,600,2011-08-19,231,60,5.179619391
59,116228,P11,6228,P116228,Myiobius_barbatus,Myiobius barbatus,Myiobius_barbatus,Tyrannidae,1,12.84714286,lowland_manu,midhigh,low,424,1,1,0,1,0,0,0,0,0,0,4,0,0,Myiobius_barbatus,218,19_8_2011_pantiacolla_Myiobius barbatus,Myiobius_barbatus,600,NA,600,424,Myiobius barbatus,pantiacolla,59,Myiobius_barbatus,18,1.988626308,600,2011-08-19,231,19,2.079535399
60,116231,P11,6231,P116231,Glyphorynchus_spirurus,Glyphorynchus spirurus,Glyphorynchus_spirurus,Dendrocolaptidae,1,15.41370221,lowland_manu,canopy,low,421,1,2,1,1,0,7,3,1,3,0,10,0,0,Glyphorynchus_spirurus,217,19_8_2011_pantiacolla_Glyphorynchus spirurus,Glyphorynchus_spirurus,600,NA,600,421,Glyphorynchus spirurus,pantiacolla,60,Glyphorynchus_spirurus,85,8.107434481,600,2011-08-19,231,106,8.887999604
61,116232,P11,6232,P116232,Lanio_versicolor,Lanio versicolor,Lanio_versicolor,Thraupidae,1,19.76205128,lowland_manu,canopy,low,438,1,2,1,1,0,1,1,0,0,0,30,0,0,Lanio_versicolor,193,19_8_2011_pantiacolla_Lanio versicolor,Lanio_versicolor,600,NA,600,438,Lanio versicolor,pantiacolla,61,Lanio_versicolor,75,8.164118142,600,2011-08-19,231,96,9.571115041
62,116246,P11,6246,P116246,Thamnomanes_ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,18.58714286,lowland_manu,midhigh,low,421,1,1,0,1,0,0,0,0,0,0,12,0,0,Thamnomanes_ardesiacus,227,20_8_2011_pantiacolla_Thamnomanes ardesiacus,Thamnomanes_ardesiacus,600,NA,600,421,Thamnomanes ardesiacus,pantiacolla,62,Thamnomanes_ardesiacus,58,4.939317054,600,2011-08-20,232,67,5.552660458
63,116259,P11,6259,P116259,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,1,2,1,1,0,9,2,3,4,0,72,0,0,Myrmotherula_axillaris,236,20_8_2011_pantiacolla_Myrmotherula axillaris,Myrmotherula_axillaris,600,NA,600,415,Myrmotherula axillaris,pantiacolla,63,Myrmotherula_axillaris,83,7.038964183,600,2011-08-20,232,95,7.661990829
64,121079,SP12,1079,SP121079,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,2,1,1,0,5,1,3,1,0,21,0,0,Myiothlypis_bivittata,4633,1_10_2012_san_pedro_Basileuterus bivittatus,Myiothlypis_bivittata,NA,NA,1362,1217,Basileuterus bivittatus,san_pedro,64,Myiothlypis_bivittata,29,3.254110719,1362,2012-10-01,275,33,3.777219963
65,116369,P11,6369,P116369,Hylophilus_ochraceiceps,Tunchiornis ochraceiceps,Hylophilus_ochraceiceps,Vireonidae,1,11.72933333,lowland_manu,understory,low,892,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,340,30_8_2011_pantiacolla_Hylophilus ochraceiceps,Tunchiornis_ochraceiceps,385,NA,385,892,Hylophilus ochraceiceps,pantiacolla,65,Tunchiornis_ochraceiceps,19,1.412786864,385,2011-08-30,242,48,4.195097283
66,121117,SP12,1117,SP121117,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,1,0,1,0,0,0,0,0,0,20,1,1,Myiothlypis_bivittata,4634,4_10_2012_san_pedro_Basileuterus bivittatus,Myiothlypis_bivittata,NA,NA,1387,1217,Basileuterus bivittatus,san_pedro,66,Myiothlypis_bivittata,29,3.254110719,1387,2012-10-04,278,33,3.777219963
67,116380,P11,6380,P116380,Hylophilus_ochraceiceps,Tunchiornis ochraceiceps,Hylophilus_ochraceiceps,Vireonidae,1,11.72933333,lowland_manu,understory,low,892,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,341,30_8_2011_pantiacolla_Hylophilus ochraceiceps,Tunchiornis_ochraceiceps,385,NA,385,892,Hylophilus ochraceiceps,pantiacolla,67,Tunchiornis_ochraceiceps,19,1.412786864,385,2011-08-30,242,48,4.195097283
68,116420,P11,6420,P116420,Glyphorynchus_spirurus,Glyphorynchus spirurus,Glyphorynchus_spirurus,Dendrocolaptidae,1,15.41370221,lowland_manu,canopy,low,421,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,366,2_9_2011_pantiacolla_Glyphorynchus spirurus,Glyphorynchus_spirurus,385,NA,385,421,Glyphorynchus spirurus,pantiacolla,68,Glyphorynchus_spirurus,37,4.327743608,385,2011-09-02,245,106,8.887999604
69,116467,P11,6467,P116467,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,1,1,0,1,0,0,0,0,0,0,2,0,0,Thamnomanes_schistogynus,408,5_9_2011_pantiacolla_Thamnomanes schistogynus,Thamnomanes_schistogynus,397,NA,397,430,Thamnomanes schistogynus,pantiacolla,69,Thamnomanes_schistogynus,61,4.883413016,397,2011-09-05,248,108,7.204062452
70,121210,SP12,1210,SP121210,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,med,1217,1,1,0,1,0,0,0,0,0,0,43,1,1,Myiothlypis_bivittata,4644,23_10_2012_san_pedro_Basileuterus bivittatus,Myiothlypis_bivittata,NA,NA,1418,1217,Basileuterus bivittatus,san_pedro,70,Myiothlypis_bivittata,27,2.768396433,1418,2012-10-23,297,33,3.777219963
71,110013,SP11,13,SP110013,Chlorospingus_flavigularis,Chlorospingus flavigularis,Chlorospingus_flavigularis,Thraupidae,1,25.95577586,montane_manu,understory,low,1362,1,1,1,0,0,13,0,7,3,0,0,0,0,NA,1008,6_9_2011_san_pedro_Chlorospingus flavigularis,Chlorospingus_flavigularis,1383,NA,1383,1362,Chlorospingus flavigularis,san_pedro,71,Chlorospingus_flavigularis,79,9.554253893,1383,2011-09-06,249,106,10.27773746
72,110022,SP11,22,SP110022,Tangara_arthus,Tangara arthus,Tangara_arthus,Thraupidae,1,21.19101695,montane_manu,midhigh,med,1308.5,1,1,1,0,0,4,1,1,2,0,0,0,0,NA,1015,12_9_2011_san_pedro_Anabacerthia striaticollis,Anabacerthia_striaticollis,1383,NA,1383,1308.5,Anabacerthia striaticollis,san_pedro,72,Anabacerthia_striaticollis,67,8.122886626,1383,2011-09-12,255,102,10.47767758
73,110023,SP11,23,SP110023,Tangara_arthus,Tangara arthus,Tangara_arthus,Thraupidae,1,21.19101695,montane_manu,midhigh,med,1308.5,1,1,0,1,0,0,0,0,0,0,7,0,0,Tangara_arthus,1016,12_9_2011_san_pedro_Tangara arthus,Tangara_arthus,1383,NA,1383,1308.5,Tangara arthus,san_pedro,73,Tangara_arthus,75,9.61589232,1383,2011-09-12,255,102,10.47767758
74,110040,SP11,40,SP110040,Chlorospingus_flavigularis,Chlorospingus flavigularis,Chlorospingus_flavigularis,Thraupidae,1,25.95577586,montane_manu,understory,low,1362,1,2,1,1,0,1,0,0,1,0,1,0,0,Chlorospingus_flavigularis,932,16_9_2011_san_pedro_Chlorospingus flavigularis,Chlorospingus_flavigularis,1387,NA,1387,1362,Chlorospingus flavigularis,san_pedro,74,Chlorospingus_flavigularis,79,9.546871095,1387,2011-09-16,259,106,10.27773746
75,110044,SP11,44,SP110044,Leptopogon_superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,13.20830645,montane_manu,midhigh,low,1387,1,1,1,0,0,5,3,1,1,0,0,0,0,NA,938,19_9_2011_san_pedro_Leptopogon superciliaris,Leptopogon_superciliaris,1387,NA,1387,1387,Leptopogon superciliaris,san_pedro,75,Leptopogon_superciliaris,77,9.064686966,1387,2011-09-19,262,111,10.01949443
76,110059,SP11,59,SP110059,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,731,20_9_2011_san_pedro_Premnoplex brunnescens,Premnoplex_brunnescens,1376,NA,1376,1366,Premnoplex brunnescens,san_pedro,76,Premnoplex_brunnescens,5,0.429296484,1376,2011-09-20,263,5,0.429296484
77,110066,SP11,66,SP110066,Chlorospingus_flavigularis,Chlorospingus flavigularis,Chlorospingus_flavigularis,Thraupidae,1,25.95577586,montane_manu,understory,low,1362,1,2,1,1,0,2,0,0,2,0,1,0,0,Chlorospingus_flavigularis,739,21_9_2011_san_pedro_Chlorospingus flavigularis,Chlorospingus_flavigularis,1376,NA,1376,1362,Chlorospingus flavigularis,san_pedro,77,Chlorospingus_flavigularis,79,9.554253893,1376,2011-09-21,264,106,10.27773746
78,110070,SP11,70,SP110070,Chlorospingus_flavigularis,Chlorospingus flavigularis,Chlorospingus_flavigularis,Thraupidae,1,25.95577586,montane_manu,understory,low,1362,1,2,1,1,0,6,1,2,3,0,5,0,0,Chlorospingus_flavigularis,740,21_9_2011_san_pedro_Chlorospingus flavigularis,Chlorospingus_flavigularis,1376,NA,1376,1362,Chlorospingus flavigularis,san_pedro,78,Chlorospingus_flavigularis,79,9.554253893,1376,2011-09-21,264,106,10.27773746
79,110073,SP11,73,SP110073,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,1,0,1,0,0,0,0,0,0,22,22,22,Premnoplex_brunnescens,747,22_9_2011_san_pedro_Premnoplex brunnescens,Premnoplex_brunnescens,1376,NA,1376,1366,Premnoplex brunnescens,san_pedro,79,Premnoplex_brunnescens,5,0.429296484,1376,2011-09-22,265,5,0.429296484
80,110074,SP11,74,SP110074,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,1,0,1,0,0,0,0,0,0,55,18,18,Premnoplex_brunnescens,748,22_9_2011_san_pedro_Premnoplex brunnescens,Premnoplex_brunnescens,1376,NA,1376,1366,Premnoplex brunnescens,san_pedro,80,Premnoplex_brunnescens,5,0.429296484,1376,2011-09-22,265,5,0.429296484
81,110080,SP11,80,SP110080,Rhynchocyclus_fulvipectus,Rhynchocyclus fulvipectus,Rhynchocyclus_fulvipectus,Tyrannidae,1,24.23724138,montane_manu,understory,low,1365,1,1,0,1,0,0,0,0,0,0,2,0,0,Rhynchocyclus_fulvipectus,759,24_9_2011_san_pedro_Rhynchocyclus fulvipectus,Rhynchocyclus_fulvipectus,1395,NA,1395,1365,Rhynchocyclus fulvipectus,san_pedro,81,Rhynchocyclus_fulvipectus,14,1.348078439,1395,2011-09-24,267,14,1.348078439
82,110084,SP11,84,SP110084,Myioborus_miniatus,Myioborus miniatus,Myioborus_miniatus,Parulidae,1,9.782295082,montane_manu,midhigh,low,1404,1,1,0,1,0,0,0,0,0,0,12,0,0,Myioborus_miniatus,754,24_9_2011_san_pedro_Myioborus miniatus,Myioborus_miniatus,1395,NA,1395,1404,Myioborus miniatus,san_pedro,82,Myioborus_miniatus,83,9.778770471,1395,2011-09-24,267,119,10.67468762
83,110086,SP11,86,SP110086,Myioborus_miniatus,Myioborus miniatus,Myioborus_miniatus,Parulidae,1,9.782295082,montane_manu,midhigh,med,1404,1,1,0,1,0,0,0,0,0,0,10,0,0,Myioborus_miniatus,755,24_9_2011_san_pedro_Myioborus miniatus,Myioborus_miniatus,1395,NA,1395,1404,Myioborus miniatus,san_pedro,83,Myioborus_miniatus,83,9.778770471,1395,2011-09-24,267,119,10.67468762
84,110087,SP11,87,SP110087,Myioborus_miniatus,Myioborus miniatus,Myioborus_miniatus,Parulidae,1,9.782295082,montane_manu,midhigh,low,1404,1,1,0,1,0,0,0,0,0,0,4,0,0,Myioborus_miniatus,765,25_9_2011_san_pedro_Myioborus miniatus,Myioborus_miniatus,1395,NA,1395,1404,Myioborus miniatus,san_pedro,84,Myioborus_miniatus,83,9.778770471,1395,2011-09-25,268,119,10.67468762
85,110095,SP11,95,SP110095,Rhynchocyclus_fulvipectus,Rhynchocyclus fulvipectus,Rhynchocyclus_fulvipectus,Tyrannidae,1,24.23724138,montane_manu,understory,low,1365,1,1,0,1,0,0,0,0,0,0,8,0,0,Rhynchocyclus_fulvipectus,768,25_9_2011_san_pedro_Rhynchocyclus fulvipectus,Rhynchocyclus_fulvipectus,1395,NA,1395,1365,Rhynchocyclus fulvipectus,san_pedro,85,Rhynchocyclus_fulvipectus,14,1.348078439,1395,2011-09-25,268,14,1.348078439
86,110113,SP11,113,SP110113,Basileuterus_tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,12.9,montane_manu,understory,med,1459,1,2,1,1,0,1,1,0,0,0,1,0,0,Basileuterus_tristriatus,777,27_9_2011_san_pedro_Basileuterus tristriatus,Basileuterus_tristriatus,1395,NA,1395,1459,Basileuterus tristriatus,san_pedro,86,Basileuterus_tristriatus,60,7.400091448,1395,2011-09-27,270,66,7.910535746
87,110108,SP11,108,SP110108,Chlorospingus_ophthalmicus,Chlorospingus flavopectus,Chlorospingus_opthalmicus,Thraupidae,1,21.97914286,montane_manu,other,low,1821,1,2,1,1,0,2,0,1,0,0,69,0,0,Chlorospingus_opthalmicus,775,27_9_2011_san_pedro_Chlorospingus ophthalmicus,Chlorospingus_flavopectus,1395,NA,1395,1821,Chlorospingus ophthalmicus,san_pedro,87,Chlorospingus_flavopectus,48,5.562912762,1395,2011-09-27,270,58,6.352051618
88,110154,SP11,154,SP110154,Rhynchocyclus_fulvipectus,Rhynchocyclus fulvipectus,Rhynchocyclus_fulvipectus,Tyrannidae,1,24.23724138,montane_manu,understory,low,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,947,4_10_2011_san_pedro_Rhynchocyclus fulvipectus,Rhynchocyclus_fulvipectus,1387,NA,1387,1365,Rhynchocyclus fulvipectus,san_pedro,88,Rhynchocyclus_fulvipectus,14,1.348078439,1387,2011-10-04,277,14,1.348078439
89,110186,SP11,186,SP110186,Basileuterus_tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,12.9,montane_manu,understory,low,1459,1,2,1,1,0,4,0,0,4,0,3,0,0,Basileuterus_tristriatus,844,6_10_2011_san_pedro_Basileuterus tristriatus,Basileuterus_tristriatus,1337,NA,1337,1459,Basileuterus tristriatus,san_pedro,89,Basileuterus_tristriatus,59,7.372313671,1337,2011-10-06,279,66,7.910535746
90,110188,SP11,188,SP110188,Anabacerthia_striaticollis,Anabacerthia striaticollis,Anabacerthia_striaticollis,Furnariidae,1,24.58886525,montane_manu,midhigh,med,1397,1,1,0,1,0,0,0,0,0,0,1,0,0,Anabacerthia_striaticollis,842,6_10_2011_san_pedro_Anabacerthia striaticollis,Anabacerthia_striaticollis,1337,NA,1337,1397,Anabacerthia striaticollis,san_pedro,90,Anabacerthia_striaticollis,67,8.122886626,1337,2011-10-06,279,78,8.768245732
91,110340,SP11,340,SP110340,Leptopogon_superciliaris,Leptopogon superciliaris,Leptopogon_superciliaris,Tyrannidae,1,13.20830645,montane_manu,midhigh,low,1387,1,2,1,1,0,1,0,0,0,0,2,0,0,Leptopogon_superciliaris,918,29_10_2011_san_pedro_Leptopogon superciliaris,Leptopogon_superciliaris,1262,NA,1262,1387,Leptopogon superciliaris,san_pedro,91,Leptopogon_superciliaris,79,8.980708726,1262,2011-10-29,302,111,10.01949443
92,110120,SP11,120,SP110120,Chlorospingus_flavigularis,Chlorospingus flavigularis,Chlorospingus_flavigularis,Thraupidae,1,25.95577586,montane_manu,understory,med,1362,1,2,1,1,0,8,2,2,4,0,9,0,0,Chlorospingus_flavigularis,943,29_9_2011_san_pedro_Chlorospingus flavigularis,Chlorospingus_flavigularis,1387,NA,1387,1362,Chlorospingus flavigularis,san_pedro,92,Chlorospingus_flavigularis,79,9.546871095,1387,2011-09-29,272,106,10.27773746
93,110130,SP11,130,SP110130,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,1,0,1,0,0,0,0,0,0,37,36,36,Premnoplex_brunnescens,822,1_10_2011_san_pedro_Premnoplex brunnescens,Premnoplex_brunnescens,1362,NA,1362,1366,Premnoplex brunnescens,san_pedro,93,Premnoplex_brunnescens,5,0.429296484,1362,2011-10-01,274,5,0.429296484
94,110140,SP11,140,SP110140,Premnoplex_brunnescens,Premnoplex brunnescens,Premnoplex_brunnescens,Furnariidae,1,15.77809045,montane_manu,understory,low,1366,1,1,0,1,0,0,0,0,0,0,1,1,1,Premnoplex_brunnescens,826,3_10_2011_san_pedro_Premnoplex brunnescens,Premnoplex_brunnescens,1362,NA,1362,1366,Premnoplex brunnescens,san_pedro,94,Premnoplex_brunnescens,5,0.429296484,1362,2011-10-03,276,5,0.429296484
95,110144,SP11,144,SP110144,Basileuterus_tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,Parulidae,1,12.9,montane_manu,understory,low,1459,1,2,1,1,0,2,1,0,1,0,3,0,0,Basileuterus_tristriatus,825,3_10_2011_san_pedro_Basileuterus tristriatus,Basileuterus_tristriatus,1362,NA,1362,1459,Basileuterus tristriatus,san_pedro,95,Basileuterus_tristriatus,59,7.372313671,1362,2011-10-03,276,66,7.910535746
96,121292,SP12,1292,SP121292,Basileuterus_bivittatus,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,15.17214286,montane_manu,midhigh,low,1217,1,1,1,0,0,14,2,3,9,0,0,0,0,NA,4653,8_11_2012_san_pedro_Basileuterus bivittatus,Myiothlypis_bivittata,NA,NA,1307,1217,Basileuterus bivittatus,san_pedro,96,Myiothlypis_bivittata,30,3.325539291,1307,2012-11-08,313,33,3.777219963
97,120684,P12,684,P120684,Hylophilus_ochraceiceps,Tunchiornis ochraceiceps,Hylophilus_ochraceiceps,Vireonidae,1,11.72933333,lowland_manu,understory,low,892,1,1,0,1,0,0,0,0,0,0,1,0,0,Hylophilus_ochraceiceps,1093,29_6_2012_pantiacolla_Hylophilus ochraceiceps,Tunchiornis_ochraceiceps,415,NA,415,892,Hylophilus ochraceiceps,pantiacolla,97,Tunchiornis_ochraceiceps,46,4.028430616,415,2012-06-29,181,48,4.195097283
98,120714,P12,714,P120714,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,1,1,0,1,0,0,0,0,0,0,1,0,0,Myrmotherula_axillaris,1112,30_6_2012_pantiacolla_Myrmotherula axillaris,Myrmotherula_axillaris,415,NA,415,415,Myrmotherula axillaris,pantiacolla,98,Myrmotherula_axillaris,86,7.403907218,415,2012-06-30,182,95,7.661990829
99,120788,P12,788,P120788,Thamnomanes_ardesiacus,Thamnomanes ardesiacus,Thamnomanes_ardesiacus,Thamnophilidae,1,18.58714286,lowland_manu,midhigh,low,421,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1136,16_7_2012_pantiacolla_Thamnomanes ardesiacus,Thamnomanes_ardesiacus,NA,NA,415,421,Thamnomanes ardesiacus,pantiacolla,99,Thamnomanes_ardesiacus,63,5.393828549,415,2012-07-16,198,67,5.552660458
100,121402,SP12,1402,SP121402,Basileuterus_coronatus,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,16.03027273,montane_manu,understory,low,1541,1,2,1,1,0,2,0,0,2,0,2,0,0,Myiothlypis_coronata,4662,18_11_2012_san_pedro_Basileuterus coronatus,Myiothlypis_coronata,NA,NA,1449,1541,Basileuterus coronatus,san_pedro,100,Myiothlypis_coronata,36,4.772666239,1449,2012-11-18,323,39,5.300949067
101,120916,P12,916,P120916,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,1,1,0,1,0,0,0,0,0,0,52,0,0,Thamnomanes_schistogynus,1185,22_8_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes_schistogynus,438,NA,438,430,Thamnomanes schistogynus,pantiacolla,101,Thamnomanes_schistogynus,94,6.734140634,438,2012-08-22,235,108,7.204062452
102,120921,P12,921,P120921,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,1,1,0,1,0,0,0,0,0,0,13,0,0,Thamnomanes_schistogynus,1186,22_8_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes_schistogynus,438,NA,438,430,Thamnomanes schistogynus,pantiacolla,102,Thamnomanes_schistogynus,94,6.734140634,438,2012-08-22,235,108,7.204062452
103,120923,P12,923,P120923,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,1,1,0,1,0,0,0,0,0,0,37,0,0,Thamnomanes_schistogynus,1187,22_8_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes_schistogynus,438,NA,438,430,Thamnomanes schistogynus,pantiacolla,103,Thamnomanes_schistogynus,94,6.734140634,438,2012-08-22,235,108,7.204062452
104,120924,P12,924,P120924,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,1,1,0,1,0,0,0,0,0,0,21,0,0,Thamnomanes_schistogynus,1188,22_8_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes_schistogynus,438,NA,438,430,Thamnomanes schistogynus,pantiacolla,104,Thamnomanes_schistogynus,94,6.734140634,438,2012-08-22,235,108,7.204062452
105,120933,P12,933,P120933,Myrmotherula_axillaris,Myrmotherula axillaris,Myrmotherula_axillaris,Thamnophilidae,1,8.457105263,lowland_manu,midhigh,low,415,1,1,0,1,0,0,0,0,0,0,2,0,0,Myrmotherula_axillaris,1195,22_8_2012_pantiacolla_Myrmotherula axillaris,Myrmotherula_axillaris,438,NA,438,415,Myrmotherula axillaris,pantiacolla,105,Myrmotherula_axillaris,87,7.503515061,438,2012-08-22,235,95,7.661990829
106,110143,SP11,143,SP110143,Basileuterus_coronatus,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,16.03027273,montane_manu,understory,low,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4257,3_10_2011_san_pedro_Basileuterus coronatus,Myiothlypis_coronata,NA,NA,1362,1541,Basileuterus coronatus,san_pedro,106,Myiothlypis_coronata,36,4.772666239,1362,2011-10-03,276,39,5.300949067
