,id_db_flocks,flock_id,elevation,species,ind_per_sp,sex,foraging_height_max,foraging_height_min,vocalization,color_band,num_species,num_ind,flock_type,flock_type_ref,flock_type_cat,location,trail,coordinates,weather_cloudy,forest_type,habitat,mean_canopy_H,num_trees,num_sm_steam,num_lg_steam,vain_vol,bamb_vol,canopy_cover,epiphyte_perc,record,day,month,year,time,method,taxon_order_SACC,family,species_clean,species_taxonomy_SACC_2021,action_taxonomy,notes_taxonomy,database_decision
1621,1021,F011,1283,Tangara arthus,2,UK,8,8,N,NA,14,28,2,4,Montane_subcanopy,San Pedro,Maldita trail,NA,70,Montane rainforest,Disturbed primary forest,10,20,128,40,0,10,60,NA,NA,18,7,2013,8:00,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1622,1054,F014,1672,Tangara arthus,2,NA,4,4,Y,NA,8,12,2,4,Montane_subcanopy,San Pedro,Mirador,NA,100,Montane rainforest,Disturbed primary forest,10,18,45,17,0,0,70,NA,Folder 10 R12,20,7,2013,11:45,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1623,1057,F015,1422,Tangara arthus,3,NA,16,16,Y,NA,17,29,2,4,Montane_subcanopy,San Pedro,Lucho Trail,NA,NA,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,Folder 10 R14,21,7,2013,8:20,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1624,1103,F017,1724,Tangara arthus,3,NA,12,NA,N,NA,29,54,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,14,66,38,23,20,40,20,NA,"Folder 10 R18, 20",23,7,2013,7:00,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1625,1130,F019,1380,Tangara arthus,2,NA,4,NA,Y,NA,10,18,2,4,Montane_subcanopy,San Pedro,Trocha rio,NA,NA,Montane rainforest,Disturbed primary forest,16,26,200,80,0,0,40,NA,NA,23,7,2013,7:00,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1626,1154,F020,1462,Tangara arthus,1,NA,NA,NA,NA,NA,22,38,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,NA,Montane rainforest,Disturbed primary forest,12,23,225,45,5,20,70,NA,NA,25,7,2013,10:10,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1627,1172,F021,1509,Tangara arthus,1,NA,NA,NA,NA,NA,23,38,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,100,Montane rainforest,Disturbed primary forest,14,NA,NA,NA,NA,NA,NA,NA,NA,25,7,2013,11:00,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1628,1207,F024,1326,Tangara arthus,1,NA,NA,NA,NA,NA,11,18,2,4,Montane_subcanopy,San Pedro,Road down,NA,0,Montane rainforest,Disturbed primary forest,10,15,135,19,0,0,80,NA,NA,27,7,2013,7:00,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1629,1218,F025,1173,Tangara arthus,3,NA,NA,NA,NA,NA,12,20,2,4,Montane_subcanopy,San Pedro,Road down,NA,0,Montane rainforest,Disturbed primary forest,14,18,58,29,5,0,40,NA,NA,27,7,2013,9:00,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1630,1303,F036,1173,Tangara arthus,3,NA,NA,NA,NA,NA,8,18,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,12,16,42,17,0,0,70,NA,NA,5,8,2013,9:00,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1631,1313,F037,1127,Tangara arthus,2,NA,NA,NA,NA,NA,13,24,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,16,40,30,20,5,0,10,NA,NA,5,8,2013,11:00,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1632,1324,F038,1300,Tangara arthus,3,NA,NA,NA,NA,NA,18,35,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,2013,15:00,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1633,1342,F039,969,Tangara arthus,1,NA,NA,NA,NA,NA,21,40,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,2013,9:00,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1634,1373,F040,1403,Tangara arthus,2,NA,NA,NA,NA,NA,15,30,2,4,Montane_subcanopy,San Pedro,NA,NA,50,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,9,2013,8:00,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1635,1627,F082,1134,Tangara arthus,3,NA,NA,NA,NA,NA,11,18,2,4,Montane_subcanopy,Villa Carmen,Mirador,NA,0,Lowland forest,Bamboo forest,19,42,22,28,15,0,40,NA,NA,8,9,2013,13:00,flock_obs,643,Thraupidae,Tangara arthus,Tangara arthus,NC,NA,include
1636,481,FF057,409,Tangara callophrys,1,UK,18,18,NA,NA,8,11,1,3,Lowland_canopy,Pantiacolla,Itahuania,NA,50,Lowland rainforest,Flooded forest,20,11,13,8,10,0,40,10,NA,6,10,2014,10:00,flock_obs,637,Thraupidae,Tangara callophrys,Tangara callophrys,NC,NA,include
1637,175,FF017,1293,Tangara chilensis,2,UK,18,18,Y,NA,13,22,2,4,Montane_subcanopy,San Pedro,Trocha maldita,NA,10,Montane rainforest,Disturbed primary forest,21,22,16,28,30,5,20,NA,NA,14,9,2014,14:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1638,207,FF020,1033,Tangara chilensis,2,UK,12,12,Y,NA,12,18,2,4,Montane_subcanopy,San Pedro,Carretera abajo,NA,50,Montane rainforest,Disturbed primary forest,12,19,15,18,0,5,20,10,NA,18,9,2014,10:40,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1639,252,FF023,1131,Tangara chilensis,2,UK,12,1,Y,NA,19,30,2,4,Montane_subcanopy,San Pedro,Carretera abajo,NA,95,Montane rainforest,Disturbed primary forest,12,17,10,23,10,50,80,20,"Folder 1 (R36,37)",18,9,2014,14:45,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1640,316,FF042,420,Tangara chilensis,1,UK,24,24,N,NA,8,9,1,3,Lowland_understory&canopy,Pantiacolla,Monk-saki,NA,NA,Lowland rainforest,Terra Firme,29,11,22,13,10,0,10,20,NA,29,9,2014,7:40,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1641,358,FF047,404,Tangara chilensis,5,UK,46,31,UK,NA,21,38,1,3,Lowland_canopy,Pantiacolla,Capibara,NA,30,Lowland rainforest,Flooded forest,29,9,10,17,30,0,60,10,NA,30,9,2014,15:30,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1642,405,FF052,431,Tangara chilensis,5,UK,24,12,NA,NA,25,40,1,3,Lowland_canopy,Pantiacolla,Pichico,NA,5,Lowland rainforest,Terra Firme,28,24,15,17,30,0,10,10,NA,3,10,2014,9:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1643,439,FF054,430,Tangara chilensis,2,UK,17,17,NA,NA,6,7,1,3,Lowland_canopy,Pantiacolla,Pichico,NA,5,Lowland rainforest,Terra Firme,31,17,19,9,30,0,30,20,NA,4,10,2014,7:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1644,477,FF057,409,Tangara chilensis,3,UK,20,20,NA,NA,8,11,1,3,Lowland_canopy,Pantiacolla,Itahuania,NA,50,Lowland rainforest,Flooded forest,20,11,13,8,10,0,40,10,NA,6,10,2014,10:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1645,485,FF058,450,Tangara chilensis,4,UK,NA,NA,NA,NA,35,51,1,3,Lowland_understory&canopy,Pantiacolla,Trail Ari,NA,30,Lowland rainforest,Terra Firme,30,26,22,14,15,0,30,10,NA,7,10,2014,8:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1646,543,FF062,424,Tangara chilensis,3,UK,17,17,N,NA,10,19,1,3,Lowland_understory&canopy,Pantiacolla,Aracari,NA,100,Lowland rainforest,Terra Firme,23,4,27,12,10,0,40,5,NA,9,10,2014,7:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1647,549,FF063,434,Tangara chilensis,4,UK,25,25,Y,NA,7,15,1,3,Lowland_canopy,Pantiacolla,Oropendola,NA,10,Lowland rainforest,Terra Firme,30,15,24,10,10,0,40,5,NA,9,10,2014,9:20,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1648,600,FF068,419,Tangara chilensis,4,UK,25,20,Y,NA,26,47,1,3,Lowland_understory&canopy,Pantiacolla,Aracari,NA,0,Lowland rainforest,Terra Firme,25,7,12,8,40,0,30,20,NA,13,10,2014,6:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1649,637,FF071,402,Tangara chilensis,4,UK,22,22,Y,NA,20,35,1,3,Lowland_understory&canopy,Pantiacolla,Capibara,NA,0,Lowland rainforest,Terra Firme,11,7,13,5,50,0,10,20,NA,14,10,2014,9:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1650,948,F005,1298,Tangara chilensis,2,UK,15,15,Y,NA,12,21,2,4,Montane_subcanopy,San Pedro,River,S13 03.200 W71 32.150,NA,Montane rainforest,Disturbed primary forest,12,33,83,26,0,20,50,NA,N,13,7,2013,NA,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1651,1019,F011,1283,Tangara chilensis,4,UK,4,4,Y,NA,14,28,2,4,Montane_subcanopy,San Pedro,Maldita trail,NA,70,Montane rainforest,Disturbed primary forest,10,20,128,40,0,10,60,NA,NA,18,7,2013,8:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1652,1032,F012,1371,Tangara chilensis,3,NA,20,20,Y,NA,14,23,2,4,Montane_subcanopy,San Pedro,Loop,NA,10,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,Folder 10 R 7,19,7,2013,6:45,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1653,1111,F017,1724,Tangara chilensis,4,NA,10,NA,Y,NA,29,54,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,14,66,38,23,20,40,20,NA,"Folder 10 R18, 20",23,7,2013,7:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1654,1208,F024,1326,Tangara chilensis,3,NA,NA,NA,NA,NA,11,18,2,4,Montane_subcanopy,San Pedro,Road down,NA,0,Montane rainforest,Disturbed primary forest,10,15,135,19,0,0,80,NA,NA,27,7,2013,7:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1655,1305,F036,1173,Tangara chilensis,5,NA,NA,NA,NA,NA,8,18,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,12,16,42,17,0,0,70,NA,NA,5,8,2013,9:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1656,1311,F037,1127,Tangara chilensis,4,NA,NA,NA,NA,NA,13,24,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,16,40,30,20,5,0,10,NA,NA,5,8,2013,11:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1657,1326,F038,1300,Tangara chilensis,5,NA,NA,NA,NA,NA,18,35,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,2013,15:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1658,1341,F039,969,Tangara chilensis,5,NA,NA,NA,NA,NA,21,40,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,2013,9:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1659,1432,F058,1024,Tangara chilensis,2,NA,NA,NA,NA,NA,15,24,1,3,Lowland_understory&canopy,Villa Carmen,NA,NA,100,Lowland forest,Bamboo forest,18,9,30,18,0,0,30,NA,NA,23,8,2013,13:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1660,1533,F072,568,Tangara chilensis,3,NA,NA,NA,NA,NA,11,19,1,3,Lowland_canopy,Villa Carmen,Loop,NA,100,Lowland forest,Bamboo forest,25,42,29,32,0,0,20,NA,NA,4,9,2013,9:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1661,1786,F106,409,Tangara chilensis,4,NA,NA,NA,NA,NA,13,25,1,3,Lowland_understory&canopy,Pantiacolla,Capibara trail,NA,100,Lowland forest,Disturbed primary forest,22,8,23,38,0,0,30,NA,NA,24,9,2013,13:00,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1662,1794,F108,468,Tangara chilensis,1,NA,NA,NA,NA,NA,8,10,1,3,Lowland_canopy,Pantiacolla,Monk-saki Trail,NA,80,Lowland forest,Disturbed primary forest,30,NA,NA,NA,NA,NA,NA,NA,NA,25,9,2013,15:30,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1663,1805,F110,411,Tangara chilensis,3,NA,NA,NA,NA,NA,10,14,1,3,Lowland_canopy,Pantiacolla,Monk-saki Trail,NA,0,Lowland forest,Disturbed primary forest,30,30,21,25,10,0,20,NA,NA,26,9,2013,6:30,flock_obs,636,Thraupidae,Tangara chilensis,Tangara chilensis,NC,NA,include
1664,185,FF017,1293,Tangara chrysotis,2,UK,18,18,N,NA,13,22,2,4,Montane_subcanopy,San Pedro,Trocha maldita,NA,10,Montane rainforest,Disturbed primary forest,21,22,16,28,30,5,20,NA,NA,14,9,2014,14:00,flock_obs,639,Thraupidae,Tangara chrysotis,Tangara chrysotis,NC,NA,include
1665,1006,F010,1354,Tangara chrysotis,2,UK,8,8,N,NA,13,26,2,4,Montane_subcanopy,San Pedro,Road down,NA,90,Montane rainforest,Disturbed primary forest,10,43,29,18,5,0,60,NA,Folder 10 R4,17,7,2013,7:30,flock_obs,639,Thraupidae,Tangara chrysotis,Tangara chrysotis,NC,NA,include
1666,1148,F020,1462,Tangara chrysotis,2,NA,NA,NA,NA,NA,22,38,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,NA,Montane rainforest,Disturbed primary forest,12,23,225,45,5,20,70,NA,NA,25,7,2013,10:10,flock_obs,639,Thraupidae,Tangara chrysotis,Tangara chrysotis,NC,NA,include
1667,12,FF003,1309,Tangara cyanicollis,2,UK,9,9,N,NA,6,9,2,4,Montane_subcanopy,San Pedro,Road down,"S13<8d> 02' 51.8"" W71<8d> 31' 44.8""",100,Montane rainforest,Disturbed primary forest,11,4,3,9,0,0,40,NA,NA,10,9,2014,15:00,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1668,96,FF010,1432,Tangara cyanicollis,2,UK,12,12,Y,NA,23,42,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,90,Montane rainforest,Disturbed primary forest,14,18,10,9,0,30,20,NA,NA,12,9,2014,7:30,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1669,166,FF016,1280,Tangara cyanicollis,2,UK,5,5,Y,NA,14,31,2,4,Montane_subcanopy,San Pedro,Trocha maldita,NA,100,Montane rainforest,Disturbed primary forest,22,28,44,22,20,15,50,NA,"Folder 1(R19, 20))",14,9,2014,12:00,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1670,177,FF017,1293,Tangara cyanicollis,2,UK,18,18,N,NA,13,22,2,4,Montane_subcanopy,San Pedro,Trocha maldita,NA,10,Montane rainforest,Disturbed primary forest,21,22,16,28,30,5,20,NA,NA,14,9,2014,14:00,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1671,196,FF019,1450,Tangara cyanicollis,2,UK,8,6,Y,NA,13,19,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,20,Montane rainforest,Disturbed primary forest,13,16,28,8,5,50,60,5,Folder 1 (R21),15,9,2014,10:00,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1672,208,FF020,1033,Tangara cyanicollis,2,UK,10,10,Y,NA,12,18,2,4,Montane_subcanopy,San Pedro,Carretera abajo,NA,50,Montane rainforest,Disturbed primary forest,12,19,15,18,0,5,20,10,NA,18,9,2014,10:40,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1673,226,FF021,1538,Tangara cyanicollis,2,UK,3,3,N,NA,23,39,2,4,Montane_subcanopy,San Pedro,Trocha cocina,NA,90,Montane rainforest,Disturbed primary forest,10,22,14,12,5,30,25,25,"Folde1 (R 26,27, 28,29)",16,9,2014,7:00,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1674,254,FF023,1131,Tangara cyanicollis,2,UK,6,6,N,NA,19,30,2,4,Montane_subcanopy,San Pedro,Carretera abajo,NA,95,Montane rainforest,Disturbed primary forest,12,17,10,23,10,50,80,20,"Folder 1 (R36,37)",18,9,2014,14:45,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1675,268,FF024,1146,Tangara cyanicollis,2,UK,3,3,Y,NA,6,12,2,4,Montane_subcanopy,San Pedro,Carretera abajo,NA,70,Montane rainforest,Disturbed primary forest,8,7,10,5,5,0,30,40,NA,18,9,2014,16:20,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1676,925,F003,1390,Tangara cyanicollis,2,UK,NA,NA,N,NA,20,36,2,4,Montane_subcanopy,San Pedro,Road up,S13 03.571 W71 33.057,80,Montane rainforest,Disturbed primary forest,12,33,145,19,15,10,60,NA,July 14 (F10/02),12,7,2013,15:55,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1677,949,F005,1298,Tangara cyanicollis,3,UK,15,15,N,NA,12,21,2,4,Montane_subcanopy,San Pedro,River,S13 03.200 W71 32.150,NA,Montane rainforest,Disturbed primary forest,12,33,83,26,0,20,50,NA,N,13,7,2013,NA,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1678,991,F009,1348,Tangara cyanicollis,1,UK,8,8,N,NA,14,26,2,4,Montane_subcanopy,San Pedro,Road down,NA,80,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,2013,7:00,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1679,1020,F011,1283,Tangara cyanicollis,4,UK,14,14,N,NA,14,28,2,4,Montane_subcanopy,San Pedro,Maldita trail,NA,70,Montane rainforest,Disturbed primary forest,10,20,128,40,0,10,60,NA,NA,18,7,2013,8:00,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1680,1033,F012,1371,Tangara cyanicollis,2,NA,20,20,N,NA,14,23,2,4,Montane_subcanopy,San Pedro,Loop,NA,10,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,Folder 10 R 7,19,7,2013,6:45,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1681,1105,F017,1724,Tangara cyanicollis,6,NA,14,NA,N,NA,29,54,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,14,66,38,23,20,40,20,NA,"Folder 10 R18, 20",23,7,2013,7:00,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1682,1149,F020,1462,Tangara cyanicollis,4,NA,NA,NA,NA,NA,22,38,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,NA,Montane rainforest,Disturbed primary forest,12,23,225,45,5,20,70,NA,NA,25,7,2013,10:10,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1683,1206,F024,1326,Tangara cyanicollis,3,NA,NA,NA,NA,NA,11,18,2,4,Montane_subcanopy,San Pedro,Road down,NA,0,Montane rainforest,Disturbed primary forest,10,15,135,19,0,0,80,NA,NA,27,7,2013,7:00,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1684,1219,F025,1173,Tangara cyanicollis,2,NA,NA,NA,NA,NA,12,20,2,4,Montane_subcanopy,San Pedro,Road down,NA,0,Montane rainforest,Disturbed primary forest,14,18,58,29,5,0,40,NA,NA,27,7,2013,9:00,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1685,1318,F037,1127,Tangara cyanicollis,1,NA,NA,NA,NA,NA,13,24,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,16,40,30,20,5,0,10,NA,NA,5,8,2013,11:00,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1686,1329,F038,1300,Tangara cyanicollis,2,NA,NA,NA,NA,NA,18,35,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,2013,15:00,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1687,1357,F039,969,Tangara cyanicollis,3,NA,NA,NA,NA,NA,21,40,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,2013,9:00,flock_obs,632.5,Thraupidae,Tangara cyanicollis,Stilpnia cyanicollis,REPLACE,REV_TAX,include
1688,1025,F011,1283,Tangara cyanotis,1,UK,10,10,N,NA,14,28,2,4,Montane_subcanopy,San Pedro,Maldita trail,NA,70,Montane rainforest,Disturbed primary forest,10,20,128,40,0,10,60,NA,NA,18,7,2013,8:00,flock_obs,634.5,Thraupidae,Tangara cyanotis,Tangara cyanotis,NC,NA,include
1689,94,FF010,1432,Tangara gyrola,1,UK,12,12,N,NA,23,42,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,90,Montane rainforest,Disturbed primary forest,14,18,10,9,0,30,20,NA,NA,12,9,2014,7:30,flock_obs,638,Thraupidae,Tangara gyrola,Tangara gyrola,NC,NA,include
1690,187,FF017,1293,Tangara gyrola,2,UK,16,16,Y,NA,13,22,2,4,Montane_subcanopy,San Pedro,Trocha maldita,NA,10,Montane rainforest,Disturbed primary forest,21,22,16,28,30,5,20,NA,NA,14,9,2014,14:00,flock_obs,638,Thraupidae,Tangara gyrola,Tangara gyrola,NC,NA,include
1691,197,FF019,1450,Tangara gyrola,1,UK,8,8,Y,NA,13,19,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,20,Montane rainforest,Disturbed primary forest,13,16,28,8,5,50,60,5,Folder 1 (R21),15,9,2014,10:00,flock_obs,638,Thraupidae,Tangara gyrola,Tangara gyrola,NC,NA,include
1692,209,FF020,1033,Tangara gyrola,1,UK,10,10,N,NA,12,18,2,4,Montane_subcanopy,San Pedro,Carretera abajo,NA,50,Montane rainforest,Disturbed primary forest,12,19,15,18,0,5,20,10,NA,18,9,2014,10:40,flock_obs,638,Thraupidae,Tangara gyrola,Tangara gyrola,NC,NA,include
1693,381,FF049,648,Tangara gyrola,3,UK,20,8,Y,NA,7,12,1,3,Lowland_canopy,Pantiacolla,Mirador,NA,20,Lowland rainforest,Terra Firme,29,24,18,13,10,0,50,0,NA,1,10,2014,11:00,flock_obs,638,Thraupidae,Tangara gyrola,Tangara gyrola,NC,NA,include
1694,524,FF059,440,Tangara gyrola,1,UK,8,8,N,NA,7,11,1,1,Lowland_understory,Pantiacolla,Pichico,NA,20,Lowland rainforest,Terra Firme,20,11,20,17,20,0,30,5,NA,7,10,2014,9:00,flock_obs,638,Thraupidae,Tangara gyrola,Tangara gyrola,NC,NA,include
1695,527,FF060,846,Tangara gyrola,2,UK,16,16,N,NA,10,13,1,3,Lowland_canopy,Pantiacolla,Mirador,NA,20,Lowland rainforest,Terra Firme,21,11,15,26,5,0,40,5,NA,8,10,2014,15:00,flock_obs,638,Thraupidae,Tangara gyrola,Tangara gyrola,NC,NA,include
1696,551,FF063,434,Tangara gyrola,3,UK,25,25,Y,NA,7,15,1,3,Lowland_canopy,Pantiacolla,Oropendola,NA,10,Lowland rainforest,Terra Firme,30,15,24,10,10,0,40,5,NA,9,10,2014,9:20,flock_obs,638,Thraupidae,Tangara gyrola,Tangara gyrola,NC,NA,include
1697,908,F001,1273,Tangara gyrola,2,UK,12,12,Y,NA,4,7,2,4,Montane_subcanopy,San Pedro,Loop,S13 03.419 W71 32.535,30,Montane rainforest,Disturbed primary forest,20,45,81,34,10,0,30,NA,N,12,7,2013,9:45,flock_obs,638,Thraupidae,Tangara gyrola,Tangara gyrola,NC,NA,include
1698,923,F003,1390,Tangara gyrola,2,UK,NA,NA,N,NA,20,36,2,4,Montane_subcanopy,San Pedro,Road up,S13 03.571 W71 33.052,80,Montane rainforest,Disturbed primary forest,12,33,145,19,15,10,60,NA,July 14 (F10/02),12,7,2013,15:55,flock_obs,638,Thraupidae,Tangara gyrola,Tangara gyrola,NC,NA,include
1699,1005,F010,1354,Tangara gyrola,2,UK,8,8,N,NA,13,26,2,4,Montane_subcanopy,San Pedro,Road down,NA,90,Montane rainforest,Disturbed primary forest,10,43,29,18,5,0,60,NA,Folder 10 R4,17,7,2013,7:30,flock_obs,638,Thraupidae,Tangara gyrola,Tangara gyrola,NC,NA,include
1700,1104,F017,1724,Tangara gyrola,2,NA,14,NA,Y,NA,29,54,2,4,Montane_subcanopy,San Pedro,Road down,NA,100,Montane rainforest,Disturbed primary forest,14,66,38,23,20,40,20,NA,"Folder 10 R18, 20",23,7,2013,7:00,flock_obs,638,Thraupidae,Tangara gyrola,Tangara gyrola,NC,NA,include
1701,1153,F020,1462,Tangara gyrola,1,NA,NA,NA,NA,NA,22,38,2,4,Montane_subcanopy,San Pedro,Carretera arriba,NA,NA,Montane rainforest,Disturbed primary forest,12,23,225,45,5,20,70,NA,NA,25,7,2013,10:10,flock_obs,638,Thraupidae,Tangara gyrola,Tangara gyrola,NC,NA,include
