Host.Family,BLFamilyLatin,species_clean,species_jetz,Mite.Group,Mite.Group2,sociality,foraging_cat,elevation_cat,TipLabel,Sample.Full..,keycol,valuecol
Thamnophilidae,Thamnophilidae,Isleria hauxwelli,Myrmotherula hauxwelli,Feather,,1,other,lowland_manu,Myrmotherula_hauxwelli,P120807,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Isleria hauxwelli,Myrmotherula hauxwelli,Feather,,1,other,lowland_manu,Myrmotherula_hauxwelli,P120956,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Isleria hauxwelli,Myrmotherula hauxwelli,Feather,,1,other,lowland_manu,Myrmotherula_hauxwelli,P121796,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Isleria hauxwelli,Myrmotherula hauxwelli,Feather,Mesostigmatid,1,other,lowland_manu,Myrmotherula_hauxwelli,P121007,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Isleria hauxwelli,Myrmotherula hauxwelli,Feather,Trombiculid,1,other,lowland_manu,Myrmotherula_hauxwelli,P116080,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Isleria hauxwelli,Myrmotherula hauxwelli,Mesostigmatid,,1,other,lowland_manu,Myrmotherula_hauxwelli,P130439,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Isleria hauxwelli,Myrmotherula hauxwelli,Trombiculid,,1,other,lowland_manu,Myrmotherula_hauxwelli,P121757,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_iquitos,Myrmotherula_axillaris,V40,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115908,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115953,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115954,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P116078,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P116259,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P120714,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P120933,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P121262,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P130025,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,Mesostigmatid,1,midhigh,lowland_manu,Myrmotherula_axillaris,P130259,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Mesostigmatid,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115909,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_iquitos,Myrmotherula_axillaris,V40,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115908,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115953,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115954,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P116078,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P116259,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P120714,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P120933,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P121262,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P130025,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Feather,Mesostigmatid,1,midhigh,lowland_manu,Myrmotherula_axillaris,P130259,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmotherula axillaris,Myrmotherula axillaris,Mesostigmatid,,1,midhigh,lowland_manu,Myrmotherula_axillaris,P115909,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,M565,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,M571,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,M626,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V400,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V762,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V770,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V774,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P116030,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P116043,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P116149,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1005,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1037,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1067,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,826,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,Trombiculid,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V768,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,Trombiculid,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P110102,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Mesostigmatid,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1014,Mite.Genus,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,M565,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,M571,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,M626,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V400,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V762,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V770,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V774,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P116030,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P116043,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P116149,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1005,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1037,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1067,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,826,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,Trombiculid,1,ground-understory,lowland_iquitos,Myrmoborus_myotherinus,V768,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Feather,Trombiculid,1,ground-understory,lowland_manu,Myrmoborus_myotherinus,P110102,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Myrmoborus myotherinus,Myrmoborus myotherinus,Mesostigmatid,,1,ground-understory,other_iquitos,Myrmoborus_myotherinus,1014,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Sciaphylax hemimelaena,Myrmeciza hemimelaena,Feather,,0,ground-understory,lowland_manu,Myrmeciza_hemimelaena,P116206,Mite.Genus,
Thamnophilidae,Thamnophilidae,Sciaphylax hemimelaena,Myrmeciza hemimelaena,Feather,,0,ground-understory,lowland_manu,Myrmeciza_hemimelaena,P120621,Mite.Genus,
Thamnophilidae,Thamnophilidae,Sciaphylax hemimelaena,Myrmeciza hemimelaena,Feather,,0,ground-understory,lowland_manu,Myrmeciza_hemimelaena,P130887,Mite.Genus,
Thamnophilidae,Thamnophilidae,Sciaphylax hemimelaena,Myrmeciza hemimelaena,Feather,,0,ground-understory,lowland_manu,Myrmeciza_hemimelaena,P116206,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Sciaphylax hemimelaena,Myrmeciza hemimelaena,Feather,,0,ground-understory,lowland_manu,Myrmeciza_hemimelaena,P120621,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Sciaphylax hemimelaena,Myrmeciza hemimelaena,Feather,,0,ground-understory,lowland_manu,Myrmeciza_hemimelaena,P130887,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Akletos goeldii,Myrmeciza goeldii,Feather,,1,ground-understory,lowland_manu,Myrmeciza_goeldii,P115940,Mite.Genus,
Thamnophilidae,Thamnophilidae,Akletos goeldii,Myrmeciza goeldii,Feather,,1,ground-understory,lowland_manu,Myrmeciza_goeldii,P115991,Mite.Genus,
Thamnophilidae,Thamnophilidae,Akletos goeldii,Myrmeciza goeldii,Feather,,1,ground-understory,lowland_manu,Myrmeciza_goeldii,P120629,Mite.Genus,
Thamnophilidae,Thamnophilidae,Akletos goeldii,Myrmeciza goeldii,Feather,,1,ground-understory,lowland_manu,Myrmeciza_goeldii,P115940,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Akletos goeldii,Myrmeciza goeldii,Feather,,1,ground-understory,lowland_manu,Myrmeciza_goeldii,P115991,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Akletos goeldii,Myrmeciza goeldii,Feather,,1,ground-understory,lowland_manu,Myrmeciza_goeldii,P120629,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,,1,ground,lowland_iquitos,Myrmeciza_fortis,M608,Mite.Genus,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,,1,ground,lowland_iquitos,Myrmeciza_fortis,M612,Mite.Genus,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,,1,ground,lowland_iquitos,Myrmeciza_fortis,M614,Mite.Genus,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,,1,ground,lowland_iquitos,Myrmeciza_fortis,V763,Mite.Genus,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,,1,ground,lowland_iquitos,Myrmeciza_fortis,V772,Mite.Genus,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,,1,ground,other_iquitos,Myrmeciza_fortis,851,Mite.Genus,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,Mesostigmatid,1,ground,lowland_manu,Myrmeciza_fortis,P116155,Mite.Genus,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Mesostigmatid,,1,ground,other_iquitos,Myrmeciza_fortis,1007,Mite.Genus,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,,1,ground,lowland_iquitos,Myrmeciza_fortis,M608,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,,1,ground,lowland_iquitos,Myrmeciza_fortis,M612,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,,1,ground,lowland_iquitos,Myrmeciza_fortis,M614,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,,1,ground,lowland_iquitos,Myrmeciza_fortis,V763,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,,1,ground,lowland_iquitos,Myrmeciza_fortis,V772,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,,1,ground,other_iquitos,Myrmeciza_fortis,851,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Feather,Mesostigmatid,1,ground,lowland_manu,Myrmeciza_fortis,P116155,Mite.Genus2,
Thamnophilidae,Thamnophilidae,Hafferia fortis,Myrmeciza fortis,Mesostigmatid,,1,ground,other_iquitos,Myrmeciza_fortis,1007,Mite.Genus2,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,Feather,,1,midhigh,montane_manu,Myioborus_miniatus,SP110084,Mite.Genus,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,Feather,,1,midhigh,montane_manu,Myioborus_miniatus,SP110086,Mite.Genus,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,Feather,,1,midhigh,montane_manu,Myioborus_miniatus,SP110087,Mite.Genus,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,Feather,,1,midhigh,montane_manu,Myioborus_miniatus,SP121360,Mite.Genus,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,Feather,,1,midhigh,montane_manu,Myioborus_miniatus,SP121362,Mite.Genus,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,Feather,,1,midhigh,montane_manu,Myioborus_miniatus,SP110084,Mite.Genus2,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,Feather,,1,midhigh,montane_manu,Myioborus_miniatus,SP110086,Mite.Genus2,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,Feather,,1,midhigh,montane_manu,Myioborus_miniatus,SP110087,Mite.Genus2,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,Feather,,1,midhigh,montane_manu,Myioborus_miniatus,SP121360,Mite.Genus2,
Parulidae,Parulidae,Myioborus miniatus,Myioborus miniatus,Feather,,1,midhigh,montane_manu,Myioborus_miniatus,SP121362,Mite.Genus2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W120764,Mite.Genus,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W120790,Mite.Genus,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W121090,Mite.Genus,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W121136,Mite.Genus,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W121161,Mite.Genus,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130232,Mite.Genus,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130233,Mite.Genus,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130257,Mite.Genus,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130633,Mite.Genus,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W120764,Mite.Genus2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W120790,Mite.Genus2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W121090,Mite.Genus2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W121136,Mite.Genus2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W121161,Mite.Genus2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130232,Mite.Genus2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130233,Mite.Genus2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130257,Mite.Genus2,
"Parulidae
",Parulidae,Myioborus melanocephalus,Myioborus melanocephalus,Feather,,1,canopy,high_montane_manu,Myioborus_melanocephalus,W130633,Mite.Genus2,
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,Feather,,1,midhigh,lowland_manu,Myiobius_barbatus,P116228,Mite.Genus,
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,Feather,,1,midhigh,lowland_manu,Myiobius_barbatus,P121409,Mite.Genus,
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,Feather,,1,midhigh,lowland_manu,Myiobius_barbatus,P121446,Mite.Genus,
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,Feather,,1,midhigh,lowland_manu,Myiobius_barbatus,P121511,Mite.Genus,
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,Feather,,1,midhigh,lowland_manu,Myiobius_barbatus,P116228,Mite.Genus2,
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,Feather,,1,midhigh,lowland_manu,Myiobius_barbatus,P121409,Mite.Genus2,
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,Feather,,1,midhigh,lowland_manu,Myiobius_barbatus,P121446,Mite.Genus2,
"Tityridae
",Tyrannidae,Myiobius barbatus,Myiobius barbatus,Feather,,1,midhigh,lowland_manu,Myiobius_barbatus,P121511,Mite.Genus2,
Momotidae,Momotidae,Momotus momota,Momotus momota,Feather,Trombiculid,0,ground-midhigh,other_iquitos,Momotus_momota,798,Mite.Genus,
Momotidae,Momotidae,Momotus momota,Momotus momota,Oribatida,,0,ground-midhigh,lowland_manu,Momotus_momota,P110042,Mite.Genus,
Momotidae,Momotidae,Momotus momota,Momotus momota,Oribatida,,0,ground-midhigh,lowland_manu,Momotus_momota,P110068,Mite.Genus,
Momotidae,Momotidae,Momotus momota,Momotus momota,Trombiculid,,0,ground-midhigh,lowland_iquitos,Momotus_momota,V460,Mite.Genus,
Momotidae,Momotidae,Momotus momota,Momotus momota,Feather,Trombiculid,0,ground-midhigh,other_iquitos,Momotus_momota,798,Mite.Genus2,
Momotidae,Momotidae,Momotus momota,Momotus momota,Oribatida,,0,ground-midhigh,lowland_manu,Momotus_momota,P110042,Mite.Genus2,
Momotidae,Momotidae,Momotus momota,Momotus momota,Oribatida,,0,ground-midhigh,lowland_manu,Momotus_momota,P110068,Mite.Genus2,
Momotidae,Momotidae,Momotus momota,Momotus momota,Trombiculid,,0,ground-midhigh,lowland_iquitos,Momotus_momota,V460,Mite.Genus2,
Tyrannidae,Tyrannidae,Mionectes striaticollis,Mionectes striaticollis,Feather,,1,midhigh,lowland_manu,Mionectes_striaticollis,P120704,Mite.Genus,
Tyrannidae,Tyrannidae,Mionectes striaticollis,Mionectes striaticollis,Feather,,1,midhigh,lowland_manu,Mionectes_striaticollis,P120704,Mite.Genus2,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,Feather,,1,understory,lowland_manu,Mionectes_olivaceus,P116068,Mite.Genus,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,Feather,,1,understory,lowland_manu,Mionectes_olivaceus,P116110,Mite.Genus,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,Feather,,1,understory,lowland_manu,Mionectes_olivaceus,P116183,Mite.Genus,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,Feather,,1,understory,lowland_manu,Mionectes_olivaceus,P116186,Mite.Genus,
Tyrannidae,Tyrannidae,Mionectes olivaceus,Mionectes olivaceus,Feather,,1,understory,lowland_manu,Mionectes_olivaceus,P116233,Mite.Genus,
