"","species_clean","detections_flocks","NO.","Collection","Sample.label","Sample.No...","Full_Label","Powder.lvl","species_binomial","Order","Family","Lice","Mites","Ticks","Other","Host.Family","Order2","Date.of.collection","Country","Province","Locality","Altitude","mass_tidy","bill_tidy","wing_tidy","tail_tidy","wing_index_tidy","tarsus_tidy","sociality","ForStrat_ground","ForStrat_understory","ForStrat_midhigh","ForStrat_canopy","species_jetz","WJSpecID","TipLabel","PatchClade","Hackett_FineClades","Hackett_CoarseClades","English","FileName","Taxo","BLFamilyLatin","BLFamilyEnglish","FamSequID","IOCOrder","PassNonPass","OscSubOsc","foraging_cat","elevation_cat","sample"
"42","Glyphorynchus spirurus",48,2,"JUM","V","V02","V02","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","2"
"43","Glyphorynchus spirurus",48,4,"JUM","V","V05","V05","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","5"
"44","Glyphorynchus spirurus",48,7,"JUM","V","V10","V10","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","10"
"45","Glyphorynchus spirurus",48,10,"JUM","V","V13","V13","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","13"
"46","Glyphorynchus spirurus",48,13,"JUM","V","V17","V17","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","17"
"47","Glyphorynchus spirurus",48,20,"JUM","V","V30","V30","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","30"
"48","Glyphorynchus spirurus",48,21,"JUM","V","V31","V31","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","31"
"49","Glyphorynchus spirurus",48,23,"JUM","V","V33","V33","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","33"
"50","Glyphorynchus spirurus",48,44,"JUM","V","V108","V108","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","108"
"51","Glyphorynchus spirurus",48,51,"JUM","V","V116","V116","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","116"
"52","Glyphorynchus spirurus",48,68,"JUM","V","V145","V145","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","145"
"53","Glyphorynchus spirurus",48,80,"JUM","V","V173","V173","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","173"
"54","Glyphorynchus spirurus",48,89,"JUM","V","V200","V200","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,0,0,"Yes",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","200"
"55","Glyphorynchus spirurus",48,96,"JUM","V","V220","V220","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","220"
"56","Glyphorynchus spirurus",48,97,"JUM","V","V225","V225","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","225"
"57","Glyphorynchus spirurus",48,102,"JUM","V","V235","V235","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","235"
"58","Glyphorynchus spirurus",48,103,"JUM","V","V240","V240","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","240"
"59","Glyphorynchus spirurus",48,109,"JUM","V","V257","V257","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","257"
"60","Glyphorynchus spirurus",48,112,"JUM","V","V261","V261","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","261"
"61","Glyphorynchus spirurus",48,123,"JUM","V","V296","V296","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","296"
"62","Glyphorynchus spirurus",48,124,"JUM","V","V297","V297","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","297"
"63","Glyphorynchus spirurus",48,128,"JUM","V","V301","V301","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","301"
"64","Glyphorynchus spirurus",48,136,"JUM","V","V383","V383","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","383"
"65","Glyphorynchus spirurus",48,154,"JUM","V","V410","V410","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","410"
"66","Glyphorynchus spirurus",48,157,"JUM","V","V413","V413","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","413"
"67","Glyphorynchus spirurus",48,178,"JUM","V","V467","V467","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","467"
"68","Glyphorynchus spirurus",48,183,"JUM","V","V482","V482","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","482"
"69","Glyphorynchus spirurus",48,190,"JUM","M","M493","M493","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,0,0,"Yes",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","493"
"70","Glyphorynchus spirurus",48,194,"JUM","M","M497","M497","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","497"
"71","Glyphorynchus spirurus",48,196,"JUM","M","M499","M499","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","499"
"72","Glyphorynchus spirurus",48,202,"JUM","M","M506","M506","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","506"
"73","Glyphorynchus spirurus",48,204,"JUM","M","M512","M512","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","512"
"74","Glyphorynchus spirurus",48,205,"JUM","M","M513","M513","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","513"
"75","Glyphorynchus spirurus",48,206,"JUM","M","M515","M515","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","515"
"76","Glyphorynchus spirurus",48,207,"JUM","M","M516","M516","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","516"
"77","Glyphorynchus spirurus",48,208,"JUM","M","M517","M517","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","517"
"78","Glyphorynchus spirurus",48,209,"JUM","M","M519","M519","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","519"
"79","Glyphorynchus spirurus",48,222,"JUM","M","M549","M549","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,1,1,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","549"
"80","Glyphorynchus spirurus",48,272,"JUM","M","M651","M651","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","651"
"81","Glyphorynchus spirurus",48,274,"JUM","V","V657","V657","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","657"
"82","Glyphorynchus spirurus",48,275,"JUM","V","V658","V658","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","658"
"83","Glyphorynchus spirurus",48,288,"JUM","V","V675","V675","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,0,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","675"
"84","Glyphorynchus spirurus",48,289,"JUM","V","V677","V677","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","677"
"85","Glyphorynchus spirurus",48,298,"JUM","V","V691","V691","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","691"
"86","Glyphorynchus spirurus",48,302,"JUM","V","V699","V699","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",0,1,0,"No",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","699"
"87","Glyphorynchus spirurus",48,310,"JUM","V","V720","V720","","Glyphorynchus_spirurus","Passeriformes","Furnariidae",1,1,0,"Yes",NA,NA,NA,NA,NA,NA,NA,15.41370221,9.742558685,68.29475983,66,23.9,16.5,1,0,0,40,60,"Glyphorynchus spirurus",6901,"Glyphorynchus_spirurus","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Wedge-billed Woodcreeper","bow06901","BL3","Dendrocolaptidae","Woodcreepers",111,"PASSERIFORMES","PASSERIFORMES","Tyranni","canopy","lowland_iquitos","720"
