,species_jetz,sample,Sample_label,Sample_No,Full_Label,species_clean,species_binomial,family,sociality,elevation_cat,foraging_cat,Powder.lvl,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,ectoparasite_code,species.x,species_taxonomy_SACC_2021,elevation_midpoint,elevation_all_years,elevation,Species_parameters,Station,day,month,year,full_date,date_status,date,year_seasonality,mass_ind_tidy,note_mass,mass_tidy_species,mass_ind_comp,species.y,degree,w_degree,degree_species,w_degree_species,elevation.y
326,Mionectes_olivaceus,110078,P11,78,P110078,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,lowland_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1_10_2011_pantiacolla_Mionectes olivaceus,Mionectes olivaceus,Mionectes_olivaceus,1262,392,392,Mionectes olivaceus,pantiacolla,1,10,2011,2011-10-01,NA,2011-10-01,274,15.64,NA,14.85200461,0.78799539,Mionectes_olivaceus,26,1.802796233,76,5.901747981,392
327,Mionectes_olivaceus,120108,VC12,108,VC120108,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,lowland_manu,understory,low,1,2,1,1,0,4,0,2,2,0,16,0,0,Mionectes_olivaceus,_9_2012_villa_carmen_Mionectes olivaceus,NA,Mionectes_olivaceus,1262,NA,604,Mionectes olivaceus,villa_carmen,16,9,2012,2012-09-16,NA,2012-09-16,260,15.68,NA,14.85200461,0.82799539,Mionectes_olivaceus,47,3.847093343,76,5.901747981,604
328,Mionectes_olivaceus,116186,P11,6186,P116186,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,lowland_manu,understory,low,1,2,1,1,0,8,3,2,3,0,82,0,0,Mionectes_olivaceus,18_8_2011_pantiacolla_Mionectes oleagineus,NA,Mionectes_olivaceus,1262,600,600,Mionectes olivaceus,pantiacolla,18,8,2011,2011-08-18,NA,2011-08-18,230,15.71,NA,14.85200461,0.85799539,Mionectes_olivaceus,47,3.847093343,76,5.901747981,600
329,Mionectes_olivaceus,121114,SP12,1114,SP121114,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,montane_manu,understory,med,1,2,1,1,0,4,1,0,3,0,13,0,0,Mionectes_olivaceus,4_10_2012_san_pedro_Mionectes olivaceus,Mionectes olivaceus,Mionectes_olivaceus,1262,1339,1339,Mionectes olivaceus,san_pedro,4,10,2012,2012-10-04,NA,2012-10-04,278,16.45,NA,14.85200461,1.59799539,Mionectes_olivaceus,44,3.342401488,76,5.901747981,1339
330,Mionectes_olivaceus,121171,SP12,1171,SP121171,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,montane_manu,understory,low,1,2,1,1,0,3,0,2,1,0,12,0,0,Mionectes_olivaceus,22_10_2012_san_pedro_Mionectes olivaceus,Mionectes olivaceus,Mionectes_olivaceus,1262,1418,1418,Mionectes olivaceus,san_pedro,22,10,2012,2012-10-22,NA,2012-10-22,296,16.5,NA,14.85200461,1.64799539,Mionectes_olivaceus,40,2.980464406,76,5.901747981,1418
331,Mionectes_olivaceus,130372,P13,372,P130372,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,lowland_manu,understory,med,1,2,1,1,0,14,2,6,6,0,18,0,0,Mionectes_olivaceus,19_9_2013_pantiacolla_Mionectes olivaceus,Mionectes olivaceus,Mionectes_olivaceus,1262,410,410,Mionectes olivaceus,pantiacolla,19,9,2013,2013-09-19,NA,2013-09-19,262,16.54,NA,14.85200461,1.68799539,Mionectes_olivaceus,44,3.442331438,76,5.901747981,410
332,Mionectes_olivaceus,120089,VC12,89,VC120089,Mionectes olivaceus,Mionectes_olivaceus,Tyrannidae,1,lowland_manu,understory,high,1,1,1,0,0,4,1,1,2,0,0,0,0,NA,14_9_2012_villa_carmen_Mionectes olivaceus,NA,Mionectes_olivaceus,1262,NA,604,Mionectes olivaceus,villa_carmen,14,9,2012,2012-09-14,NA,2012-09-14,258,16.67,NA,14.85200461,1.81799539,Mionectes_olivaceus,47,3.847093343,76,5.901747981,604
333,Monasa_morphoeus,110167,P11,167,P110167,Monasa morphoeus,Monasa_morphoeus,Bucconidae,1,lowland_manu,ground-midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11_10_2011_pantiacolla_Monasa morphoeus,Monasa morphoeus,Monasa_morphoeus,417,413,413,Monasa morphoeus,pantiacolla,11,10,2011,2011-10-11,NA,2011-10-11,284,78,NA,73.41272727,4.58727273,Monasa_morphoeus,61,7.098039175,68,7.765871343,413
334,Monasa_nigrifrons,120872,P12,872,P120872,Monasa nigrifrons,Monasa_nigrifrons,Bucconidae,1,lowland_manu,other,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,15_8_2012_pantiacolla_Monasa nigrifrons,Monasa nigrifrons,Monasa_nigrifrons,409,NA,415,Monasa nigrifrons,pantiacolla,15,8,2012,2012-08-15,NA,2012-08-15,228,73.25,NA,80.46733333,-7.21733333,Monasa_nigrifrons,24,2.648558251,25,3.148558251,415
335,Monasa_nigrifrons,116435,P11,6435,P116435,Monasa nigrifrons,Monasa_nigrifrons,Bucconidae,1,lowland_manu,undersory-midhigh,med,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4_9_2011_pantiacolla_Monasa nigrifrons,Monasa nigrifrons,Monasa_nigrifrons,417.5,397,397,Monasa nigrifrons,pantiacolla,4,9,2011,2011-09-04,NA,2011-09-04,247,79,NA,80.46733333,-1.46733333,Monasa_nigrifrons,13,1.026944494,25,3.148558251,397
336,Myiobius_barbatus,121511,P12,1511,P121511,Myiobius barbatus,Myiobius_barbatus,Tyrannidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,3,0,0,Myiobius_barbatus,2_11_2012_pantiacolla_Myiobius barbatus,Myiobius barbatus,Myiobius_barbatus,424,398,398,Myiobius barbatus,pantiacolla,2,11,2012,2012-11-02,NA,2012-11-02,307,12.5,NA,12.84714286,-0.34714286,Myiobius_barbatus,15,1.272868732,19,2.079535399,398
337,Myiobius_barbatus,116228,P11,6228,P116228,Myiobius barbatus,Myiobius_barbatus,Tyrannidae,1,lowland_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,4,0,0,Myiobius_barbatus,19_8_2011_pantiacolla_Myiobius barbatus,Myiobius barbatus,Myiobius_barbatus,424,600,600,Myiobius barbatus,pantiacolla,19,8,2011,2011-08-19,NA,2011-08-19,231,17.7,NA,12.84714286,4.85285714,Myiobius_barbatus,18,1.988626308,19,2.079535399,600
338,Myioborus_melanocephalus,120790,W12,790,W120790,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,high_montane_manu,canopy,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Myioborus_melanocephalus,18_10_2012_wayqecha_Myioborus melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,2578,2681,2681,Myioborus melanocephalus,wayqecha,18,10,2012,2012-10-18,NA,2012-10-18,292,11.53984848,raw data have NA so I used the average for the species ,11.53984848,0,Myioborus_melanocephalus,56,7.790521263,69,8.183346828,2681
339,Myioborus_melanocephalus,130257,W13,257,W130257,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,high_montane_manu,canopy,med,1,1,0,1,0,0,0,0,0,0,1,0,0,Myioborus_melanocephalus,11_9_2013_wayqecha_Myioborus melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,2578,2617,2617,Myioborus melanocephalus,wayqecha,11,9,2013,2013-09-11,NA,2013-09-11,254,11.53984848,raw data have NA so I used the average for the species ,11.53984848,0,Myioborus_melanocephalus,57,7.763962997,69,8.183346828,2617
340,Myioborus_melanocephalus,130351,W13,351,W130351,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,high_montane_manu,canopy,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28_9_2013_wayqecha_Myioborus melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,2578,2742,2742,Myioborus melanocephalus,wayqecha,28,9,2013,2013-09-28,NA,2013-09-28,271,11.66,NA,11.53984848,0.12015152,Myioborus_melanocephalus,54,7.717719065,69,8.183346828,2742
341,Myioborus_melanocephalus,130353,W13,353,W130353,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,high_montane_manu,canopy,med,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28_9_2013_wayqecha_Myioborus melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,2578,2742,2742,Myioborus melanocephalus,wayqecha,28,9,2013,2013-09-28,NA,2013-09-28,271,11.66,NA,11.53984848,0.12015152,Myioborus_melanocephalus,54,7.717719065,69,8.183346828,2742
342,Myioborus_melanocephalus,120764,W12,764,W120764,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,high_montane_manu,canopy,med,1,1,0,1,0,0,0,0,0,0,1,0,0,Myioborus_melanocephalus,18_10_2012_wayqecha_Myioborus melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,2578,2681,2681,Myioborus melanocephalus,wayqecha,18,10,2012,2012-10-18,NA,2012-10-18,292,11.84,NA,11.53984848,0.30015152,Myioborus_melanocephalus,56,7.790521263,69,8.183346828,2681
343,Myioborus_melanocephalus,130232,W13,232,W130232,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,high_montane_manu,canopy,med,1,1,0,1,0,0,0,0,0,0,4,0,0,Myioborus_melanocephalus,8_9_2013_wayqecha_Myioborus melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,2578,2521,2521,Myioborus melanocephalus,wayqecha,8,9,2013,2013-09-08,NA,2013-09-08,251,11.95,NA,11.53984848,0.41015152,Myioborus_melanocephalus,55,7.563538819,69,8.183346828,2521
344,Myioborus_melanocephalus,130233,W13,233,W130233,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,high_montane_manu,canopy,med,1,1,0,1,0,0,0,0,0,0,1,0,0,Myioborus_melanocephalus,8_9_2013_wayqecha_Myioborus melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,2578,2521,2521,Myioborus melanocephalus,wayqecha,8,9,2013,2013-09-08,NA,2013-09-08,251,11.95,NA,11.53984848,0.41015152,Myioborus_melanocephalus,55,7.563538819,69,8.183346828,2521
345,Myioborus_melanocephalus,121161,W12,1161,W121161,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,high_montane_manu,canopy,med,1,2,1,1,0,1,0,1,0,0,23,0,0,Myioborus_melanocephalus,2_12_2012_wayqecha_Myioborus melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,2578,2521,2521,Myioborus melanocephalus,wayqecha,2,12,2012,2012-12-02,NA,2012-12-02,337,12.29,NA,11.53984848,0.75015152,Myioborus_melanocephalus,55,7.563538819,69,8.183346828,2521
346,Myioborus_melanocephalus,130633,W13,633,W130633,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,high_montane_manu,canopy,low,1,1,0,1,0,0,0,0,0,0,9,0,0,Myioborus_melanocephalus,9_11_2013_wayqecha_Myioborus melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,2578,2521,2521,Myioborus melanocephalus,wayqecha,9,11,2013,2013-11-09,NA,2013-11-09,313,12.58,NA,11.53984848,1.04015152,Myioborus_melanocephalus,55,7.563538819,69,8.183346828,2521
347,Myioborus_melanocephalus,130416,W13,416,W130416,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,high_montane_manu,canopy,med,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2_10_2013_wayqecha_Myioborus melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,2578,2833,2833,Myioborus melanocephalus,wayqecha,2,10,2013,2013-10-02,NA,2013-10-02,275,12.71,NA,11.53984848,1.17015152,Myioborus_melanocephalus,49,7.506924717,69,8.183346828,2833
348,Myioborus_melanocephalus,121090,W12,1090,W121090,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,high_montane_manu,canopy,low,1,1,0,1,0,0,0,0,0,0,5,0,0,Myioborus_melanocephalus,24_11_2012_wayqecha_Myioborus melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,2578,2542,2542,Myioborus melanocephalus,wayqecha,24,11,2012,2012-11-24,NA,2012-11-24,329,12.74,NA,11.53984848,1.20015152,Myioborus_melanocephalus,57,7.73692164,69,8.183346828,2542
349,Myioborus_melanocephalus,121136,W12,1136,W121136,Myioborus melanocephalus,Myioborus_melanocephalus,Parulidae,1,high_montane_manu,canopy,med,1,1,0,1,0,0,0,0,0,0,12,0,0,Myioborus_melanocephalus,28_11_2012_wayqecha_Myioborus melanocephalus,Myioborus melanocephalus,Myioborus_melanocephalus,2578,2521,2521,Myioborus melanocephalus,wayqecha,28,11,2012,2012-11-28,NA,2012-11-28,333,14.13,NA,11.53984848,2.59015152,Myioborus_melanocephalus,55,7.563538819,69,8.183346828,2521
350,Myioborus_miniatus,110087,SP11,87,SP110087,Myioborus miniatus,Myioborus_miniatus,Parulidae,1,montane_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,4,0,0,Myioborus_miniatus,25_9_2011_san_pedro_Myioborus miniatus,Myioborus miniatus,Myioborus_miniatus,1404,1395,1395,Myioborus miniatus,san_pedro,25,9,2011,2011-09-25,NA,2011-09-25,268,8.55,NA,9.782295082,-1.232295082,Myioborus_miniatus,83,9.778770471,119,10.67468762,1395
351,Myioborus_miniatus,121360,SP12,1360,SP121360,Myioborus miniatus,Myioborus_miniatus,Parulidae,1,montane_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,10,0,0,Myioborus_miniatus,16_11_2012_san_pedro_Myioborus miniatus,Myioborus miniatus,Myioborus_miniatus,1404,1449,1449,Myioborus miniatus,san_pedro,16,11,2012,2012-11-16,NA,2012-11-16,321,8.91,NA,9.782295082,-0.872295082,Myioborus_miniatus,80,9.644690932,119,10.67468762,1449
352,Myioborus_miniatus,110086,SP11,86,SP110086,Myioborus miniatus,Myioborus_miniatus,Parulidae,1,montane_manu,midhigh,med,1,1,0,1,0,0,0,0,0,0,10,0,0,Myioborus_miniatus,24_9_2011_san_pedro_Myioborus miniatus,Myioborus miniatus,Myioborus_miniatus,1404,1395,1395,Myioborus miniatus,san_pedro,24,9,2011,2011-09-24,NA,2011-09-24,267,9.66,NA,9.782295082,-0.122295082,Myioborus_miniatus,83,9.778770471,119,10.67468762,1395
353,Myioborus_miniatus,121362,SP12,1362,SP121362,Myioborus miniatus,Myioborus_miniatus,Parulidae,1,montane_manu,midhigh,low,1,2,1,1,0,6,1,0,5,0,70,0,0,Myioborus_miniatus,16_11_2012_san_pedro_Myioborus miniatus,Myioborus miniatus,Myioborus_miniatus,1404,1449,1449,Myioborus miniatus,san_pedro,16,11,2012,2012-11-16,NA,2012-11-16,321,9.9,NA,9.782295082,0.117704918,Myioborus_miniatus,80,9.644690932,119,10.67468762,1449
354,Myioborus_miniatus,110084,SP11,84,SP110084,Myioborus miniatus,Myioborus_miniatus,Parulidae,1,montane_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,12,0,0,Myioborus_miniatus,24_9_2011_san_pedro_Myioborus miniatus,Myioborus miniatus,Myioborus_miniatus,1404,1395,1395,Myioborus miniatus,san_pedro,24,9,2011,2011-09-24,NA,2011-09-24,267,11.05,NA,9.782295082,1.267704918,Myioborus_miniatus,83,9.778770471,119,10.67468762,1395
355,Basileuterus_bivittatus,120859,SP12,859,SP120859,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,montane_manu,midhigh,low,1,2,1,1,0,7,1,0,2,0,5,0,0,Myiothlypis_bivittata,29_9_2012_san_pedro_Basileuterus bivittatus,NA,Myiothlypis_bivittata,1217,NA,1337,Basileuterus bivittatus,san_pedro,29,9,2012,2012-09-29,NA,2012-09-29,273,10.15,NA,15.17214286,-5.02214286,Myiothlypis_bivittata,29,3.254110719,33,3.777219963,1337
356,Basileuterus_bivittatus,121210,SP12,1210,SP121210,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,montane_manu,midhigh,med,1,1,0,1,0,0,0,0,0,0,43,1,1,Myiothlypis_bivittata,23_10_2012_san_pedro_Basileuterus bivittatus,NA,Myiothlypis_bivittata,1217,NA,1418,Basileuterus bivittatus,san_pedro,23,10,2012,2012-10-23,NA,2012-10-23,297,12.25,NA,15.17214286,-2.92214286,Myiothlypis_bivittata,27,2.768396433,33,3.777219963,1418
357,Basileuterus_bivittatus,110159,SP11,159,SP110159,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,montane_manu,midhigh,high,1,2,1,1,0,1,1,0,0,0,4,0,0,Myiothlypis_bivittata,5_10_2011_san_pedro_Basileuterus bivittatus,NA,Myiothlypis_bivittata,1217,NA,1337,Basileuterus bivittatus,san_pedro,5,10,2011,2011-10-05,NA,2011-10-05,278,14.76,NA,15.17214286,-0.41214286,Myiothlypis_bivittata,29,3.254110719,33,3.777219963,1337
358,Basileuterus_bivittatus,120660,SP12,660,SP120660,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,montane_manu,midhigh,low,1,2,1,1,0,2,1,1,0,0,6,0,0,Myiothlypis_bivittata,24_7_2012_san_pedro_Basileuterus bivittatus,NA,Myiothlypis_bivittata,1217,NA,1307,Basileuterus bivittatus,san_pedro,24,7,2012,2012-07-24,NA,2012-07-24,206,15.3,NA,15.17214286,0.12785714,Myiothlypis_bivittata,30,3.325539291,33,3.777219963,1307
359,Basileuterus_bivittatus,121117,SP12,1117,SP121117,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,montane_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,20,1,1,Myiothlypis_bivittata,4_10_2012_san_pedro_Basileuterus bivittatus,NA,Myiothlypis_bivittata,1217,NA,1387,Basileuterus bivittatus,san_pedro,4,10,2012,2012-10-04,NA,2012-10-04,278,15.3,NA,15.17214286,0.12785714,Myiothlypis_bivittata,29,3.254110719,33,3.777219963,1387
360,Basileuterus_bivittatus,120030,SP12,30,SP120030,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,montane_manu,midhigh,med,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20_6_2012_san_pedro_Basileuterus bivittatus,NA,Myiothlypis_bivittata,1217,NA,1387,Basileuterus bivittatus,san_pedro,20,6,2012,2012-06-20,NA,2012-06-20,172,15.7,NA,15.17214286,0.52785714,Myiothlypis_bivittata,29,3.254110719,33,3.777219963,1387
361,Basileuterus_bivittatus,121077,SP12,1077,SP121077,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,montane_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,2,0,0,Myiothlypis_bivittata,1_10_2012_san_pedro_Basileuterus bivittatus,NA,Myiothlypis_bivittata,1217,NA,1362,Basileuterus bivittatus,san_pedro,1,10,2012,2012-10-01,NA,2012-10-01,275,15.95,NA,15.17214286,0.77785714,Myiothlypis_bivittata,29,3.254110719,33,3.777219963,1362
362,Basileuterus_bivittatus,120809,SP12,809,SP120809,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,montane_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,4,0,0,Myiothlypis_bivittata,16_8_2012_san_pedro_Basileuterus bivittatus,NA,Myiothlypis_bivittata,1217,NA,1362,Basileuterus bivittatus,san_pedro,16,8,2012,2012-08-16,NA,2012-08-16,229,16.5,NA,15.17214286,1.32785714,Myiothlypis_bivittata,29,3.254110719,33,3.777219963,1362
363,Basileuterus_bivittatus,121292,SP12,1292,SP121292,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,montane_manu,midhigh,low,1,1,1,0,0,14,2,3,9,0,0,0,0,NA,8_11_2012_san_pedro_Basileuterus bivittatus,NA,Myiothlypis_bivittata,1217,NA,1307,Basileuterus bivittatus,san_pedro,8,11,2012,2012-11-08,NA,2012-11-08,313,16.75,NA,15.17214286,1.57785714,Myiothlypis_bivittata,30,3.325539291,33,3.777219963,1307
364,Basileuterus_bivittatus,121079,SP12,1079,SP121079,Myiothlypis bivittata,Myiothlypis_bivittata,Parulidae,1,montane_manu,midhigh,low,1,2,1,1,0,5,1,3,1,0,21,0,0,Myiothlypis_bivittata,1_10_2012_san_pedro_Basileuterus bivittatus,NA,Myiothlypis_bivittata,1217,NA,1362,Basileuterus bivittatus,san_pedro,1,10,2012,2012-10-01,NA,2012-10-01,275,17.5,NA,15.17214286,2.32785714,Myiothlypis_bivittata,29,3.254110719,33,3.777219963,1362
365,Basileuterus_coronatus,110017,SP11,17,SP110017,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,montane_manu,understory,high,1,1,0,1,0,0,0,0,0,0,1,0,0,Myiothlypis_coronata,8_9_2011_san_pedro_Basileuterus coronatus,NA,Myiothlypis_coronata,1541,NA,1383,Basileuterus coronatus,san_pedro,8,9,2011,2011-09-08,NA,2011-09-08,251,12.76,NA,16.03027273,-3.27027273,Myiothlypis_coronata,36,4.772666239,39,5.300949067,1383
366,Basileuterus_coronatus,120057,SP12,57,SP120057,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,3,0,1,Myiothlypis_coronata,25_6_2012_san_pedro_Basileuterus coronatus,NA,Myiothlypis_coronata,1541,NA,1387,Basileuterus coronatus,san_pedro,25,6,2012,2012-06-25,NA,2012-06-25,177,13.35,NA,16.03027273,-2.68027273,Myiothlypis_coronata,36,4.772666239,39,5.300949067,1387
367,Basileuterus_coronatus,110041,SP11,41,SP110041,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,3,0,0,3,0,4,0,0,Myiothlypis_coronata,17_9_2011_san_pedro_Basileuterus coronatus,NA,Myiothlypis_coronata,1541,NA,1387,Basileuterus coronatus,san_pedro,17,9,2011,2011-09-17,NA,2011-09-17,260,13.73,NA,16.03027273,-2.30027273,Myiothlypis_coronata,36,4.772666239,39,5.300949067,1387
368,Basileuterus_coronatus,121000,SP12,1000,SP121000,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,1,1,0,0,0,3,0,0,Myiothlypis_coronata,24_9_2012_san_pedro_Basileuterus coronatus,NA,Myiothlypis_coronata,1541,NA,1395,Basileuterus coronatus,san_pedro,24,9,2012,2012-09-24,NA,2012-09-24,268,14.5,NA,16.03027273,-1.53027273,Myiothlypis_coronata,36,4.772666239,39,5.300949067,1395
369,Basileuterus_coronatus,120080,SP12,80,SP120080,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,6,0,0,Myiothlypis_coronata,21_6_2012_san_pedro_Basileuterus coronatus,NA,Myiothlypis_coronata,1541,NA,1387,Basileuterus coronatus,san_pedro,21,6,2012,2012-06-21,NA,2012-06-21,173,14.7,NA,16.03027273,-1.33027273,Myiothlypis_coronata,36,4.772666239,39,5.300949067,1387
370,Basileuterus_coronatus,120054,SP12,54,SP120054,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,montane_manu,understory,none,1,1,0,1,0,0,0,0,0,0,43,0,0,Myiothlypis_coronata,25_6_2012_san_pedro_Basileuterus coronatus,NA,Myiothlypis_coronata,1541,NA,1387,Basileuterus coronatus,san_pedro,25,6,2012,2012-06-25,NA,2012-06-25,177,14.9,NA,16.03027273,-1.13027273,Myiothlypis_coronata,36,4.772666239,39,5.300949067,1387
371,Basileuterus_coronatus,120894,SP12,894,SP120894,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2_9_2012_san_pedro_Basileuterus coronatus,NA,Myiothlypis_coronata,1541,NA,1395,Basileuterus coronatus,san_pedro,2,9,2012,2012-09-02,NA,2012-09-02,246,15.2,NA,16.03027273,-0.83027273,Myiothlypis_coronata,36,4.772666239,39,5.300949067,1395
372,Basileuterus_coronatus,120778,SP12,778,SP120778,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,4,2,1,1,0,2,0,0,Myiothlypis_coronata,11_8_2012_san_pedro_Basileuterus coronatus,NA,Myiothlypis_coronata,1541,NA,1395,Basileuterus coronatus,san_pedro,11,8,2012,2012-08-11,NA,2012-08-11,224,15.5,NA,16.03027273,-0.53027273,Myiothlypis_coronata,36,4.772666239,39,5.300949067,1395
373,Basileuterus_coronatus,110143,SP11,143,SP110143,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3_10_2011_san_pedro_Basileuterus coronatus,NA,Myiothlypis_coronata,1541,NA,1362,Basileuterus coronatus,san_pedro,3,10,2011,2011-10-03,NA,2011-10-03,276,15.68,NA,16.03027273,-0.35027273,Myiothlypis_coronata,36,4.772666239,39,5.300949067,1362
374,Basileuterus_coronatus,110009,SP11,9,SP110009,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,9,1,0,1,0,12,0,0,Myiothlypis_coronata,5_9_2011_san_pedro_Basileuterus coronatus,NA,Myiothlypis_coronata,1541,1383,1383,Basileuterus coronatus,san_pedro,5,9,2011,2011-09-05,NA,2011-09-05,248,16.94,NA,16.03027273,0.90972727,Myiothlypis_coronata,36,4.772666239,39,5.300949067,1383
375,Basileuterus_coronatus,121402,SP12,1402,SP121402,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,2,0,0,2,0,2,0,0,Myiothlypis_coronata,18_11_2012_san_pedro_Basileuterus coronatus,NA,Myiothlypis_coronata,1541,NA,1449,Basileuterus coronatus,san_pedro,18,11,2012,2012-11-18,NA,2012-11-18,323,17.15,NA,16.03027273,1.11972727,Myiothlypis_coronata,36,4.772666239,39,5.300949067,1449
376,Basileuterus_coronatus,120943,SP12,943,SP120943,Myiothlypis coronata,Myiothlypis_coronata,Parulidae,1,montane_manu,understory,low,1,2,1,1,0,5,1,1,3,0,7,0,0,Myiothlypis_coronata,4_9_2012_san_pedro_Basileuterus coronatus,NA,Myiothlypis_coronata,1541,NA,1395,Basileuterus coronatus,san_pedro,4,9,2012,2012-09-04,NA,2012-09-04,248,17.2,NA,16.03027273,1.16972727,Myiothlypis_coronata,36,4.772666239,39,5.300949067,1395
377,Myrmoborus_leucophrys,110083,P11,83,P110083,Myrmoborus leucophrys,Myrmoborus_leucophrys,Thamnophilidae,1,lowland_manu,ground,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3_10_2011_pantiacolla_Myrmoborus leucophrys,Myrmoborus leucophrys,Myrmoborus_leucophrys,889,392,392,Myrmoborus leucophrys,pantiacolla,3,10,2011,2011-10-03,NA,2011-10-03,276,21.03,NA,19.82189189,1.20810811,Myrmoborus_leucophrys,12,0.908368144,21,1.907735784,392
