,sample,Sample_label,Sample_No,Full_Label,species_jetz,species_clean,species_binomial,family,sociality,mass_tidy,elevation_cat,foraging_cat,Powder.lvl,elevation_midpoint,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,x,ectoparasite_code,species,species_taxonomy_SACC_2021,elevation_all_years,net_elevation,elevation,elevation_midpoint.1,Species_parameters,Station,X,day,month,year,full_date,date_status,date,year_seasonality,mass_individual_day,mass_ind_count,
854,116378,P11,6378,P116378,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4237,30_8_2011_pantiacolla_Thamnomanes schistogynus,NA,Thamnomanes_schistogynus,NA,NA,385,430,Thamnomanes schistogynus,pantiacolla,NA,30,8,2011,2011-08-30,NA,2011-08-30,242,NA,NA,
149,116467,P11,6467,P116467,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,1,1,0,1,0,0,0,0,0,0,2,0,0,Thamnomanes_schistogynus,408,5_9_2011_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,397,NA,397,430,Thamnomanes schistogynus,pantiacolla,NA,5,9,2011,2011-09-05,NA,2011-09-05,248,22.76,1,
196,120916,P12,916,P120916,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,1,1,0,1,0,0,0,0,0,0,52,0,0,Thamnomanes_schistogynus,1185,22_8_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,438,NA,438,430,Thamnomanes schistogynus,pantiacolla,NA,22,8,2012,2012-08-22,NA,2012-08-22,235,16.85,4,
197,120921,P12,921,P120921,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,1,1,0,1,0,0,0,0,0,0,13,0,0,Thamnomanes_schistogynus,1186,22_8_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,438,NA,438,430,Thamnomanes schistogynus,pantiacolla,NA,22,8,2012,2012-08-22,NA,2012-08-22,235,NA,NA,
198,120923,P12,923,P120923,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,1,1,0,1,0,0,0,0,0,0,37,0,0,Thamnomanes_schistogynus,1187,22_8_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,438,NA,438,430,Thamnomanes schistogynus,pantiacolla,NA,22,8,2012,2012-08-22,NA,2012-08-22,235,16.85,4,
199,120924,P12,924,P120924,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,1,1,0,1,0,0,0,0,0,0,21,0,0,Thamnomanes_schistogynus,1188,22_8_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,438,NA,438,430,Thamnomanes schistogynus,pantiacolla,NA,22,8,2012,2012-08-22,NA,2012-08-22,235,NA,NA,
239,121764,P12,1764,P121764,Thamnomanes_schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,Thamnophilidae,1,17.905,lowland_manu,midhigh,low,430,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1571,3_12_2012_pantiacolla_Thamnomanes schistogynus,Thamnomanes schistogynus,Thamnomanes_schistogynus,414,NA,414,430,Thamnomanes schistogynus,pantiacolla,NA,3,12,2012,2012-12-03,NA,2012-12-03,338,17.18,1,
551,110296,P11,296,P110296,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,2,1,1,0,6,1,1,1,0,15,0,0,Thamnophilus_schistaceus,603,22_10_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,398,NA,398,439,Thamnophilus schistaceus,pantiacolla,NA,22,10,2011,2011-10-22,NA,2011-10-22,295,23.55,1,
561,110325,P11,325,P110325,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,1,0,1,0,0,0,0,0,0,1,0,0,Thamnophilus_schistaceus,614,26_10_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,410,NA,410,439,Thamnophilus schistaceus,pantiacolla,NA,26,10,2011,2011-10-26,NA,2011-10-26,299,20.7,1,
591,110418,P11,418,P110418,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,1,0,1,0,0,0,0,0,0,1,0,0,Thamnophilus_schistaceus,672,5_11_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,422,NA,422,439,Thamnophilus schistaceus,pantiacolla,NA,5,11,2011,2011-11-05,NA,2011-11-05,309,20.41,1,
607,115942,P11,5942,P115942,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,1,0,1,0,0,0,0,0,0,8,0,0,Thamnophilus_schistaceus,22,10_8_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,397,NA,397,439,Thamnophilus schistaceus,pantiacolla,NA,10,8,2011,2011-08-10,NA,2011-08-10,222,18.86,2,
609,115945,P11,5945,P115945,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,1,0,1,0,0,0,0,0,0,2,0,2,Thamnophilus_schistaceus,23,10_8_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,397,NA,397,439,Thamnophilus schistaceus,pantiacolla,NA,10,8,2011,2011-08-10,NA,2011-08-10,222,18.86,2,
621,115993,P11,5993,P115993,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,1,0,1,0,0,0,0,0,0,32,0,1,Thamnophilus_schistaceus,49,11_8_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,397,NA,397,439,Thamnophilus schistaceus,pantiacolla,NA,11,8,2011,2011-08-11,NA,2011-08-11,223,21.48,1,
655,116120,P11,6120,P116120,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,med,439,1,2,1,1,0,2,2,0,0,0,8,0,0,Thamnophilus_schistaceus,133,16_8_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,415,NA,415,439,Thamnophilus schistaceus,pantiacolla,NA,16,8,2011,2011-08-16,NA,2011-08-16,228,20.98,2,
661,116123,P11,6123,P116123,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,med,439,1,1,1,0,0,12,3,2,7,0,0,0,0,NA,134,16_8_2011_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,415,NA,415,439,Thamnophilus schistaceus,pantiacolla,NA,16,8,2011,2011-08-16,NA,2011-08-16,228,20.98,2,
855,120850,P12,850,P120850,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4433,13_8_2012_pantiacolla_Thamnophilus schistaceus,NA,Thamnophilus_schistaceus,NA,NA,NA,439,Thamnophilus schistaceus,pantiacolla,NA,13,8,2012,2012-08-13,NA,2012-08-13,226,NA,NA,
714,121467,P12,1467,P121467,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1413,31_10_2012_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,398,NA,398,439,Thamnophilus schistaceus,pantiacolla,NA,31,10,2012,2012-10-31,NA,2012-10-31,305,20.93,1,
721,121798,P12,1798,P121798,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1595,6_12_2012_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,392,NA,392,439,Thamnophilus schistaceus,pantiacolla,NA,6,12,2012,2012-12-06,NA,2012-12-06,341,21.88,1,
724,130060,P13,60,P130060,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,1,0,1,0,0,0,0,0,0,5,0,0,Thamnophilus_schistaceus,2904,28_8_2013_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,432,NA,432,439,Thamnophilus schistaceus,pantiacolla,NA,28,8,2013,2013-08-28,NA,2013-08-28,240,23.32,1,
728,130067,P13,67,P130067,Thamnophilus_schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,Thamnophilidae,1,21.191,lowland_manu,midhigh,low,439,1,1,0,1,0,0,0,0,0,0,1,0,0,Thamnophilus_schistaceus,2905,28_8_2013_pantiacolla_Thamnophilus schistaceus,Thamnophilus schistaceus,Thamnophilus_schistaceus,432,NA,432,439,Thamnophilus schistaceus,pantiacolla,NA,28,8,2013,2013-08-28,NA,2013-08-28,240,23.32,1,
859,120322,W12,322,W120322,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,med,2742.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4867,27_8_2012_wayqecha_Thraupis cyanocephala,NA,Sporathraupis_cyanocephala,NA,NA,NA,2742.5,Thraupis cyanocephala,wayqecha,NA,27,8,2012,2012-08-27,check date,2012-08-27,240,35,1,
870,120518,W12,518,W120518,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,med,2742.5,1,1,0,1,0,0,0,0,0,0,28,0,0,Sporathraupis _cyanocephala,2780,11_9_2012_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,NA,NA,NA,2742.5,Thraupis cyanocephala,wayqecha,NA,11,9,2012,2012-09-11,NA,2012-09-11,255,42.7,1,
871,120525,W12,525,W120525,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,med,2742.5,1,2,1,1,0,1,1,0,0,0,66,0,0,Sporathraupis _cyanocephala,2785,12_9_2012_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,NA,NA,NA,2742.5,Thraupis cyanocephala,wayqecha,NA,12,9,2012,2012-09-12,NA,2012-09-12,256,37.475,2,
864,120530,W12,530,W120530,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,low,2742.5,1,1,0,1,0,0,0,0,0,0,2,0,0,Sporathraupis _cyanocephala,4928,NA_NA_2012_wayqecha_Thraupis cyanocephala,NA,Sporathraupis_cyanocephala,NA,NA,NA,2742.5,Thraupis cyanocephala,wayqecha,NA,NA,NA,2012,2012-NA-NA,check date,NA,NA,NA,NA,
876,120876,W12,876,W120876,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,med,2742.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2358,25_10_2012_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2973,NA,2973,2742.5,Thraupis cyanocephala,wayqecha,NA,25,10,2012,2012-10-25,NA,2012-10-25,299,34.72,1,
877,130188,W13,188,W130188,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,low,2742.5,1,2,1,1,0,3,2,1,0,0,2,0,0,Sporathraupis _cyanocephala,3807,3_9_2013_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2542,NA,2542,2742.5,Thraupis cyanocephala,wayqecha,NA,3,9,2013,2013-09-03,NA,2013-09-03,246,35.86,1,
881,130559,W13,559,W130559,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,low,2742.5,1,1,0,1,0,0,0,0,0,0,3,0,0,Sporathraupis _cyanocephala,3774,31_10_2013_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2650,NA,2650,2742.5,Thraupis cyanocephala,wayqecha,NA,31,10,2013,2013-10-31,NA,2013-10-31,304,NA,NA,
880,130566,W13,566,W130566,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,low,2742.5,1,2,1,1,0,45,2,5,3,0,7,0,0,Sporathraupis _cyanocephala,3775,31_10_2013_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2650,NA,2650,2742.5,Thraupis cyanocephala,wayqecha,NA,31,10,2013,2013-10-31,NA,2013-10-31,304,NA,NA,
865,130603,W13,603,W130603,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,med,2742.5,1,2,1,1,0,3,1,0,2,0,3,0,0,Sporathraupis _cyanocephala,5299,6_11_2013_wayqecha_Thraupis cyanocephala,NA,Sporathraupis_cyanocephala,NA,NA,NA,2742.5,Thraupis cyanocephala,wayqecha,NA,6,11,2013,2013-11-06,NA,2013-11-06,310,NA,NA,
883,130623,W13,623,W130623,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,low,2742.5,1,1,0,1,0,0,0,0,0,0,43,0,0,Sporathraupis _cyanocephala,3840,9_11_2013_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2521,NA,2521,2742.5,Thraupis cyanocephala,wayqecha,NA,9,11,2013,2013-11-09,NA,2013-11-09,313,38.27,1,
884,130648,W13,648,W130648,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,med,2742.5,1,1,0,1,0,0,0,0,0,0,87,0,0,Sporathraupis _cyanocephala,3851,10_11_2013_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2521,NA,2521,2742.5,Thraupis cyanocephala,wayqecha,NA,10,11,2013,2013-11-10,NA,2013-11-10,314,42.57,3,
885,130654,W13,654,W130654,Thraupis_cyanocephala,Sporathraupis cyanocephala,Sporathraupis _cyanocephala,Thraupidae,1,38.99776119,high_montane_manu,canopy,high,2742.5,1,1,0,1,0,0,0,0,0,0,25,0,0,Sporathraupis _cyanocephala,3852,10_11_2013_wayqecha_Thraupis cyanocephala,Thraupis cyanocephala,Sporathraupis_cyanocephala,2521,NA,2521,2742.5,Thraupis cyanocephala,wayqecha,NA,10,11,2013,2013-11-10,NA,2013-11-10,314,42.57,3,
748,110027,SP11,27,SP110027,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,2,1,1,0,4,3,0,1,yes,3,0,0,Thripadectes_melanorhynchus,1012,12_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1383,NA,1383,1337,Thripadectes melanorhynchus,san_pedro,NA,12,9,2011,2011-09-12,NA,2011-09-12,255,46.29,1,
750,110039,SP11,39,SP110039,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,2,1,1,0,2,1,0,0,0,2,0,0,Thripadectes_melanorhynchus,928,16_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1387,NA,1387,1337,Thripadectes melanorhynchus,san_pedro,NA,16,9,2011,2011-09-16,NA,2011-09-16,259,43.9,1,
757,110047,SP11,47,SP110047,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,2,1,1,0,3,1,1,1,0,2,0,0,Thripadectes_melanorhynchus,936,19_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1387,NA,1387,1337,Thripadectes melanorhynchus,san_pedro,NA,19,9,2011,2011-09-19,NA,2011-09-19,262,43.02,2,
752,110048,SP11,48,SP110048,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,937,19_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1387,NA,1387,1337,Thripadectes melanorhynchus,san_pedro,NA,19,9,2011,2011-09-19,NA,2011-09-19,262,43.02,2,
753,110069,SP11,69,SP110069,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,0,1,0,0,0,0,0,0,1,0,0,Thripadectes_melanorhynchus,738,21_9_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1376,NA,1376,1337,Thripadectes melanorhynchus,san_pedro,NA,21,9,2011,2011-09-21,NA,2011-09-21,264,47.3,1,
763,110367,SP11,367,SP110367,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,med,1337,1,2,1,1,0,2,2,0,0,0,1,0,0,Thripadectes_melanorhynchus,891,2_11_2011_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1307,NA,1307,1337,Thripadectes melanorhynchus,san_pedro,NA,2,11,2011,2011-11-02,NA,2011-11-02,306,13.94,1,
767,120061,SP12,61,SP120061,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,1,0,0,2,0,0,0,yes,0,0,0,NA,2226,26_6_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1387,NA,1387,1337,Thripadectes melanorhynchus,san_pedro,NA,26,6,2012,2012-06-26,NA,2012-06-26,178,45.45,1,
866,120954,SP12,954,SP120954,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,2,1,1,0,8,1,2,1,0,7,0,0,Thripadectes_melanorhynchus,4620,5_9_2012_san_pedro_Thripadectes melanorhynchus,NA,Thripadectes_melanorhynchus,NA,NA,NA,1337,Thripadectes melanorhynchus,san_pedro,NA,5,9,2012,2012-09-05,NA,2012-09-05,249,NA,NA,
784,121002,SP12,1002,SP121002,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,2,1,1,0,20,5,5,10,0,2,0,0,Thripadectes_melanorhynchus,1929,24_9_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1362,NA,1362,1337,Thripadectes melanorhynchus,san_pedro,NA,24,9,2012,2012-09-24,NA,2012-09-24,268,45.2,1,
785,121019,SP12,1019,SP121019,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,2,1,1,0,6,1,2,0,0,5,0,1,Thripadectes_melanorhynchus,1940,27_9_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,NA,1337,1337,Thripadectes melanorhynchus,san_pedro,NA,27,9,2012,2012-09-27,NA,2012-09-27,271,47.05,2,
789,121046,SP12,1046,SP121046,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,2,1,1,0,12,2,3,4,0,2,1,1,Thripadectes_melanorhynchus,1956,29_9_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1337,NA,1337,1337,Thripadectes melanorhynchus,san_pedro,NA,29,9,2012,2012-09-29,NA,2012-09-29,273,48.875,2,
797,121090,SP12,1090,SP121090,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,1,0,0,18,1,8,3,0,0,0,0,NA,2011,2_10_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1302,NA,1302,1337,Thripadectes melanorhynchus,san_pedro,NA,2,10,2012,2012-10-02,NA,2012-10-02,276,47.65,2,
798,121098,SP12,1098,SP121098,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2023,3_10_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1302,NA,1302,1337,Thripadectes melanorhynchus,san_pedro,NA,3,10,2012,2012-10-03,NA,2012-10-03,277,45.35,1,
800,121163,SP12,1163,SP121163,Thripadectes_melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,Furnariidae,1,45.98929688,montane_manu,understory,low,1337,1,1,1,0,0,22,4,3,15,0,0,0,0,NA,1833,20_10_2012_san_pedro_Thripadectes melanorhynchus,Thripadectes melanorhynchus,Thripadectes_melanorhynchus,1339,NA,1339,1337,Thripadectes melanorhynchus,san_pedro,NA,20,10,2012,2012-10-20,NA,2012-10-20,294,49.8,1,
745,110004,SP11,4,SP110004,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,high,1387,1,2,1,1,0,1,0,0,1,0,58,0,0,Trichothraupis_melanops,1002,2_9_2011_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis_melanops,1383,NA,1383,1387,Trichothraupis melanops,san_pedro,NA,2,9,2011,2011-09-02,NA,2011-09-02,245,25.92,1,
749,110036,SP11,36,SP110036,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,1,1,0,0,1,0,0,1,0,0,0,0,NA,930,16_9_2011_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis_melanops,1387,NA,1387,1387,Trichothraupis melanops,san_pedro,NA,16,9,2011,2011-09-16,NA,2011-09-16,259,24.61,2,
751,110038,SP11,38,SP110038,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,2,1,1,0,1,0,1,0,0,1,0,0,Trichothraupis_melanops,931,16_9_2011_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis_melanops,1387,NA,1387,1387,Trichothraupis melanops,san_pedro,NA,16,9,2011,2011-09-16,NA,2011-09-16,259,24.61,2,
760,110320,SP11,320,SP110320,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,1,0,1,0,0,0,0,0,0,4,0,0,Trichothraupis_melanops,907,27_10_2011_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis_melanops,1262,NA,1262,1387,Trichothraupis melanops,san_pedro,NA,27,10,2011,2011-10-27,NA,2011-10-27,300,25.97,1,
768,120062,SP12,62,SP120062,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,1,0,1,0,0,0,0,0,0,76,0,0,Trichothraupis_melanops,2225,26_6_2012_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis_melanops,1387,NA,1387,1387,Trichothraupis melanops,san_pedro,NA,26,6,2012,2012-06-26,NA,2012-06-26,178,27.95,1,
770,120670,SP12,670,SP120670,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,1,0,1,0,0,0,0,0,0,7,0,0,Trichothraupis_melanops,2076,25_7_2012_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis_melanops,1307,NA,1307,1387,Trichothraupis melanops,san_pedro,NA,25,7,2012,2012-07-25,NA,2012-07-25,207,23.2,1,
775,120764,SP12,764,SP120764,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,2,1,1,0,1,0,1,0,0,4,0,0,Trichothraupis_melanops,1676,10_8_2012_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis_melanops,1395,NA,1395,1387,Trichothraupis melanops,san_pedro,NA,10,8,2012,2012-08-10,NA,2012-08-10,223,24.9,1,
786,121022,SP12,1022,SP121022,Trichothraupis_melanops,Trichothraupis melanops,Trichothraupis_melanops,Thraupidae,1,24.68761468,montane_manu,other,low,1387,1,1,0,1,0,0,0,0,0,0,3,0,0,Trichothraupis_melanops,1952,27_9_2012_san_pedro_Trichothraupis melanops,Trichothraupis melanops,Trichothraupis_melanops,1337,NA,1337,1387,Trichothraupis melanops,san_pedro,NA,27,9,2012,2012-09-27,NA,2012-09-27,271,23.8,1,
593,110421,P11,421,P110421,Trogon_violaceus,Trogon violaceus,Trogon_violaceus,Trogonidae,1,46.18,lowland_manu,understory,med,583,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,671,5_11_2011_pantiacolla_Trogon violaceus,Trogon violaceus,Trogon_violaceus,422,NA,422,583,Trogon violaceus,pantiacolla,NA,5,11,2011,2011-11-05,NA,2011-11-05,309,46.18,1,
867,110144,P11,144,P110144,Turdus_albicollis,Turdus albicollis,Turdus_albicollis,Turdidae,0,50.02123288,lowland_manu,ground,med,411.5,1,2,1,1,0,16,3,2,11,0,3,0,0,Turdus_albicollis,4126,10_10_2011_pantiacolla_Turdus albicollis,NA,Turdus_albicollis,NA,NA,413,411.5,Turdus albicollis,pantiacolla,NA,10,10,2011,2011-10-10,NA,2011-10-10,283,NA,NA,
