,species_jetz,sample,Sample_label,Sample_No,Full_Label,species_clean,species_binomial,family,sociality,elevation_cat,foraging_cat,Powder.lvl,ectoparasites_PA,general_diversity,Lice,Mites,Ticks,total_lice,Female,Male,Nimph,Eggs,total_mites,total_mesostigmatidae,total_no_feathers_mites,species_binomial.x,ectoparasite_code,species,species_taxonomy_SACC_2021,elevation_midpoint,elevation_all_years,elevation,Species_parameters,Station,day,month,year,full_date,date_status,date,year_seasonality,mass_ind_tidy,note_mass,mass_tidy_species,mass_ind_comp,degree_species,w_degree_species
719,Myrmeciza_hemimelaena,116206,P11,6206,P116206,Sciaphylax hemimelaena,Sciaphylax_hemimelaena,Thamnophilidae,0,lowland_manu,ground-understory,low,1,2,1,1,0,1,1,0,0,0,31,0,0,Sciaphylax_hemimelaena,19_8_2011_pantiacolla_Myrmeciza hemimelaena,Myrmeciza hemimelaena,Sciaphylax_hemimelaena,818,600,600,Myrmeciza hemimelaena,pantiacolla,19,8,2011,2011-08-19,NA,2011-08-19,231,15.25,NA,16.58849057,-1.33849057,NA,NA
720,Willisornis_poecilinotus,121255,P12,1255,P121255,Willisornis poecilinotus,Willisornis_poecilinotus,Thamnophilidae,0,lowland_manu,ground,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10_10_2012_pantiacolla_Willisornis poecilinotus,Willisornis poecilinotus,Willisornis_poecilinotus,419,837,837,Willisornis poecilinotus,pantiacolla,10,10,2012,2012-10-10,NA,2012-10-10,284,17.06,NA,18.39630137,-1.33630137,NA,NA
721,Cyphorhinus_thoracicus,110126,SP11,126,SP110126,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,montane_manu,ground,low,1,2,1,1,0,1,0,1,0,0,7,0,0,Cyphorhinus_thoracicus,1_10_2011_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,1348,1362,1362,Cyphorhinus thoracicus,san_pedro,1,10,2011,2011-10-01,NA,2011-10-01,274,30.81,NA,32.136625,-1.326625,NA,NA
722,Chamaeza_mollissima,120733,NA,W120733,W120733,Chamaeza mollissima,Chamaeza_mollissima,Formicariidae,0,high_montane_manu,ground,med,1,3,1,1,1,6,1,2,3,0,3,0,0,Chamaeza_mollissima,16_10_2012_wayqecha_Chamaeza mollissima,Chamaeza mollissima,Chamaeza_mollissima,2585,2742,2742,Chamaeza mollissima,wayqecha,16,10,2012,2012-10-16,NA,2012-10-16,290,71.33,NA,72.6175,-1.2875,NA,NA
723,Catharus_ustulatus,110295,P11,295,P110295,Catharus ustulatus,Catharus_ustulatus,Turdidae,0,lowland_manu,ground-understory,med,1,1,0,1,0,0,0,0,0,0,20,0,0,Catharus_ustulatus,22_10_2011_pantiacolla_Catharus ustulatus,Catharus ustulatus,Catharus_ustulatus,1307,398,398,Catharus ustulatus,pantiacolla,22,10,2011,2011-10-22,NA,2011-10-22,295,26.25,NA,27.51957672,-1.26957672,NA,NA
724,Rhytipterna_simplex,130002,P13,2,P130002,Rhytipterna simplex,Rhytipterna_simplex,Tyrannidae,0,lowland_manu,undersory-midhigh,low,1,2,1,1,0,1,0,0,1,0,2,0,0,Rhytipterna_simplex,26_8_2013_pantiacolla_Rhytipterna simplex,Rhytipterna simplex,Rhytipterna_simplex,526,432,432,Rhytipterna simplex,pantiacolla,26,8,2013,2013-08-26,NA,2013-08-26,238,38.63,NA,39.808,-1.178,NA,NA
725,Formicarius_analis,120112,NA,VC120112,VC120112,Formicarius analis,Formicarius_analis,Formicariidae,0,lowland_manu,ground,low,1,1,1,0,0,4,1,1,2,0,0,0,0,NA,16_9_2012_villa_carmen_Formicarius analis,Formicarius analis,Formicarius_analis,430,604,604,Formicarius analis,villa_carmen,16,9,2012,2012-09-16,NA,2012-09-16,260,55.87,NA,57.04347826,-1.17347826,NA,NA
726,Hylophylax_naevius,120099,VC12,99,VC120099,Hylophylax naevius,Hylophylax_naevius,Thamnophilidae,0,lowland_manu,understory,low,1,1,0,1,0,0,0,0,0,0,52,0,0,Hylophylax_naevius,15_9_2012_villa_carmen_Hylophylax naevius,Hylophylax naevius,Hylophylax_naevius,850,NA,604,Hylophylax naevius,villa_carmen,15,9,2012,2012-09-15,NA,2012-09-15,259,12.48,NA,13.63936508,-1.15936508,NA,NA
727,Microcerculus_marginatus,130254,P13,254,P130254,Microcerculus marginatus,Microcerculus_marginatus,Troglodytidae,0,lowland_manu,ground-understory,low,1,1,0,1,0,0,0,0,0,0,11,0,0,Microcerculus_marginatus,10_9_2013_pantiacolla_Microcerculus marginatus,Microcerculus marginatus,Microcerculus_marginatus,754,410,410,Microcerculus marginatus,pantiacolla,10,9,2013,2013-09-10,NA,2013-09-10,253,17.66,NA,18.81613333,-1.15613333,NA,NA
728,Microcerculus_marginatus,130255,P13,255,P130255,Microcerculus marginatus,Microcerculus_marginatus,Troglodytidae,0,lowland_manu,ground-understory,low,1,1,0,1,0,0,0,0,0,0,4,0,0,Microcerculus_marginatus,10_9_2013_pantiacolla_Microcerculus marginatus,Microcerculus marginatus,Microcerculus_marginatus,754,410,410,Microcerculus marginatus,pantiacolla,10,9,2013,2013-09-10,NA,2013-09-10,253,17.66,NA,18.81613333,-1.15613333,NA,NA
729,Gymnopithys_salvini,116152,P11,6152,P116152,Oneillornis salvini,Oneillornis_salvini,Thamnophilidae,0,lowland_manu,ground,high,1,2,1,1,0,1,0,1,0,0,10,0,2,Oneillornis_salvini,18_8_2011_pantiacolla_Gymnopithys salvini,Gymnopithys salvini,Oneillornis_salvini,415,600,600,Gymnopithys salvini,pantiacolla,18,8,2011,2011-08-18,NA,2011-08-18,230,24.72,NA,25.86508475,-1.14508475,NA,NA
730,Corythopis_torquatus,130330,P13,330,P130330,Corythopis torquatus,Corythopis_torquatus,Tyrannidae,0,lowland_manu,ground,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Corythopis_torquatus,16_9_2013_pantiacolla_Corythopis torquatus,Corythopis torquatus,Corythopis_torquatus,419,415,415,Corythopis torquatus,pantiacolla,16,9,2013,2013-09-16,NA,2013-09-16,259,15.88,NA,17.01754717,-1.13754717,NA,NA
731,Myrmeciza_hemimelaena,130335,P13,335,P130335,Sciaphylax hemimelaena,Sciaphylax_hemimelaena,Thamnophilidae,0,lowland_manu,ground-understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16_9_2013_pantiacolla_Myrmeciza hemimelaena,Myrmeciza hemimelaena,Sciaphylax_hemimelaena,818,415,415,Myrmeciza hemimelaena,pantiacolla,16,9,2013,2013-09-16,NA,2013-09-16,259,15.51,NA,16.58849057,-1.07849057,NA,NA
732,Willisornis_poecilinotus,121505,P12,1505,P121505,Willisornis poecilinotus,Willisornis_poecilinotus,Thamnophilidae,0,lowland_manu,ground,low,1,1,0,1,0,0,0,0,0,0,4,0,0,Willisornis_poecilinotus,2_11_2012_pantiacolla_Willisornis poecilinotus,Willisornis poecilinotus,Willisornis_poecilinotus,419,398,398,Willisornis poecilinotus,pantiacolla,2,11,2012,2012-11-02,NA,2012-11-02,307,17.34,NA,18.39630137,-1.05630137,NA,NA
733,Cyphorhinus_thoracicus,121057,SP12,1057,SP121057,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,montane_manu,ground,low,1,1,0,1,0,0,0,0,0,0,30,0,0,Cyphorhinus_thoracicus,29_9_2012_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,1348,1337,1337,Cyphorhinus thoracicus,san_pedro,29,9,2012,2012-09-29,NA,2012-09-29,273,31.1,NA,32.136625,-1.036625,NA,NA
734,Sclerurus_caudacutus,110171,NA,P110171,P110171,Sclerurus caudacutus,Sclerurus_caudacutus,Furnariidae,0,lowland_manu,ground,low,1,2,1,1,0,1,1,0,0,0,3,1,1,Sclerurus_caudacutus,13_10_2011_pantiacolla_Sclerurus caudacutus,Sclerurus caudacutus,Sclerurus_caudacutus,413,438,438,Sclerurus caudacutus,pantiacolla,13,10,2011,2011-10-13,NA,2011-10-13,286,36.57,NA,37.54095238,-0.97095238,NA,NA
735,Gymnopithys_salvini,120964,P12,964,P120964,Oneillornis salvini,Oneillornis_salvini,Thamnophilidae,0,lowland_manu,ground,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23_8_2012_pantiacolla_Gymnopithys salvini,Gymnopithys salvini,Oneillornis_salvini,415,438,438,Gymnopithys salvini,pantiacolla,23,8,2012,2012-08-23,NA,2012-08-23,236,24.9,NA,25.86508475,-0.96508475,NA,NA
736,Gymnopithys_salvini,130182,P13,182,P130182,Oneillornis salvini,Oneillornis_salvini,Thamnophilidae,0,lowland_manu,ground,low,1,2,1,1,0,7,2,1,2,0,15,0,0,Oneillornis_salvini,6_9_2013_pantiacolla_Gymnopithys salvini,Gymnopithys salvini,Oneillornis_salvini,415,398,398,Gymnopithys salvini,pantiacolla,6,9,2013,2013-09-06,NA,2013-09-06,249,24.91,NA,25.86508475,-0.95508475,NA,NA
737,Formicarius_analis,120778,NA,P120778,P120778,Formicarius analis,Formicarius_analis,Formicariidae,0,lowland_manu,ground,very low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12_7_2012_pantiacolla_Formicarius analis,Formicarius analis,Formicarius_analis,430,NA,NA,Formicarius analis,pantiacolla,12,7,2012,2012-07-12,NA,2012-07-12,194,56.1,NA,57.04347826,-0.94347826,NA,NA
738,Cyphorhinus_arada,115984,P11,5984,P115984,Cyphorhinus arada,Cyphorhinus_arada,Troglodytidae,0,lowland_manu,ground-understory,med,1,1,0,1,0,0,0,0,0,0,52,5,5,Cyphorhinus_arada,11_8_2011_pantiacolla_Cyphorthinus arada,NA,Cyphorhinus_arada,404,397,397,Cyphorthinus arada,pantiacolla,11,8,2011,2011-08-11,NA,2011-08-11,223,25.15,NA,26.05117647,-0.90117647,NA,NA
739,Rhegmatorhina_melanosticta,116222,P11,6222,P116222,Rhegmatorhina melanosticta,Rhegmatorhina_melanosticta,Thamnophilidae,0,lowland_manu,ground,med,1,2,1,1,0,1,0,1,0,0,153,0,0,Rhegmatorhina_melanosticta,19_8_2011_pantiacolla_Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,Rhegmatorhina_melanosticta,600,600,600,Rhegmatorhina melanosticta,pantiacolla,19,8,2011,2011-08-19,NA,2011-08-19,231,31.4,NA,32.28411765,-0.88411765,NA,NA
740,Laniocera_hypopyrra,116131,P11,6131,P116131,Laniocera hypopyrra,Laniocera_hypopyrra,Cotingidae,0,lowland_manu,undersory-midhigh,low,1,2,1,1,0,10,3,4,3,0,2,0,1,Laniocera_hypopyrra,16_8_2011_pantiacolla_Laniocera hypopyrra,Laniocera hypopyrra,Laniocera_hypopyrra,416,415,415,Laniocera hypopyrra,pantiacolla,16,8,2011,2011-08-16,NA,2011-08-16,228,48,NA,48.87571429,-0.87571429,NA,NA
741,Malacoptila_semicincta,130063,P13,P130063,P130063,Malacoptila semicincta,Malacoptila_semicincta,Bucconidae,0,lowland_manu,ground-midhigh,very low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28_8_2013_pantiacolla_Malacoptila semicincta,Malacoptila semicincta,Malacoptila_semicincta,494.5,432,432,Malacoptila semicincta,pantiacolla,28,8,2013,2013-08-28,NA,2013-08-28,240,44.37,NA,45.21722222,-0.84722222,NA,NA
742,Corythopis_torquatus,120742,P12,742,P120742,Corythopis torquatus,Corythopis_torquatus,Tyrannidae,0,lowland_manu,ground,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2_7_2012_pantiacolla_Corythopis torquatus,Corythopis torquatus,Corythopis_torquatus,419,NA,NA,Corythopis torquatus,pantiacolla,2,7,2012,2012-07-02,NA,2012-07-02,184,16.2,NA,17.01754717,-0.81754717,NA,NA
743,Willisornis_poecilinotus,120687,P12,687,P120687,Willisornis poecilinotus,Willisornis_poecilinotus,Thamnophilidae,0,lowland_manu,ground,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Willisornis_poecilinotus,29_6_2012_pantiacolla_Willisornis poecilinotus,Willisornis poecilinotus,Willisornis_poecilinotus,419,415,415,Willisornis poecilinotus,pantiacolla,29,6,2012,2012-06-29,NA,2012-06-29,181,17.65,NA,18.39630137,-0.74630137,NA,NA
744,Haplospiza_rustica,120826,W12,826,W120826,Haplospiza rustica,Haplospiza_rustica,Emberizidae,0,high_montane_manu,ground,med,1,1,0,1,0,0,0,0,0,0,18,0,0,Haplospiza_rustica,21_10_2012_wayqecha_Haplospiza rustica,Haplospiza rustica,Haplospiza_rustica,2391,2681,2681,Haplospiza rustica,wayqecha,21,10,2012,2012-10-21,NA,2012-10-21,295,15.59,NA,16.3045,-0.7145,NA,NA
745,Hylophylax_naevius,130183,P13,183,P130183,Hylophylax naevius,Hylophylax_naevius,Thamnophilidae,0,lowland_manu,understory,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Hylophylax_naevius,6_9_2013_pantiacolla_Hylophylax naevius,Hylophylax naevius,Hylophylax_naevius,850,398,398,Hylophylax naevius,pantiacolla,6,9,2013,2013-09-06,NA,2013-09-06,249,12.94,NA,13.63936508,-0.69936508,NA,NA
746,Hylophylax_naevius,110259,SP11,259,SP110259,Hylophylax naevius,Hylophylax_naevius,Thamnophilidae,0,montane_manu,understory,low,1,1,0,1,0,0,0,0,0,0,3,0,0,Hylophylax_naevius,19_10_2011_san_pedro_Hylophylax naevius,Hylophylax naevius,Hylophylax_naevius,850,1339,1339,Hylophylax naevius,san_pedro,19,10,2011,2011-10-19,NA,2011-10-19,292,12.95,NA,13.63936508,-0.68936508,NA,NA
747,Corythopis_torquatus,130300,P13,300,P130300,Corythopis torquatus,Corythopis_torquatus,Tyrannidae,0,lowland_manu,ground,low,1,1,1,0,0,2,0,1,1,0,0,0,0,NA,14_9_2013_pantiacolla_Corythopis torquatus,Corythopis torquatus,Corythopis_torquatus,419,415,415,Corythopis torquatus,pantiacolla,14,9,2013,2013-09-14,NA,2013-09-14,257,16.38,NA,17.01754717,-0.63754717,NA,NA
748,Cyphorhinus_thoracicus,121001,SP12,1001,SP121001,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,montane_manu,ground,low,1,2,1,1,0,1,0,1,0,0,7,1,1,Cyphorhinus_thoracicus,24_9_2012_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,1348,1362,1362,Cyphorhinus thoracicus,san_pedro,24,9,2012,2012-09-24,NA,2012-09-24,268,31.5,NA,32.136625,-0.636625,NA,NA
749,Lophotriccus_pileatus,121172,SP12,1172,SP121172,Lophotriccus pileatus,Lophotriccus_pileatus,Tyrannidae,0,montane_manu,midhigh,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Lophotriccus_pileatus,22_10_2012_san_pedro_Lophotriccus pileatus,Lophotriccus pileatus,Lophotriccus_pileatus,1384.5,1418,1418,Lophotriccus pileatus,san_pedro,22,10,2012,2012-10-22,NA,2012-10-22,296,7.75,NA,8.351454545,-0.601454545,NA,NA
750,Corythopis_torquatus,110154,NA,P110154,P110154,Corythopis torquatus,Corythopis_torquatus,Tyrannidae,0,lowland_manu,ground,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10_10_2011_pantiacolla_Corythopis torquatus,Corythopis torquatus,Corythopis_torquatus,419,413,413,Corythopis torquatus,pantiacolla,10,10,2011,2011-10-10,NA,2011-10-10,283,16.5,NA,17.01754717,-0.51754717,NA,NA
751,Willisornis_poecilinotus,115962,NA,P115962,P115962,Willisornis poecilinotus,Willisornis_poecilinotus,Thamnophilidae,0,lowland_manu,ground,med,1,1,0,1,0,0,0,0,0,0,10,0,0,Willisornis_poecilinotus,10_8_2011_pantiacolla_Willisornis poecilinotus,Willisornis poecilinotus,Willisornis_poecilinotus,419,397,397,Willisornis poecilinotus,pantiacolla,10,8,2011,2011-08-10,NA,2011-08-10,222,17.88,NA,18.39630137,-0.51630137,NA,NA
752,Platyrinchus_platyrhynchos,120883,P12,883,P120883,Platyrinchus platyrhynchos,Platyrinchus_platyrhynchos,Tyrannidae,0,lowland_manu,midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16_8_2012_pantiacolla_Platyrinchus platyrhynchos,Platyrinchus platyrhynchos,Platyrinchus_platyrhynchos,421.5,NA,415,Platyrinchus platyrhynchos,pantiacolla,16,8,2012,2012-08-16,NA,2012-08-16,229,11.8,NA,12.27526316,-0.47526316,NA,NA
753,Sporophila_nigricollis,110197,SP11,197,SP110197,Sporophila nigricollis,Sporophila_nigricollis,Emberizidae,0,montane_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8_10_2011_san_pedro_Sporophila nigricollis,Sporophila nigricollis,Sporophila_nigricollis,1337,1337,1337,Sporophila nigricollis,san_pedro,8,10,2011,2011-10-08,NA,2011-10-08,281,10.92,NA,11.3925,-0.4725,NA,NA
754,Willisornis_poecilinotus,116278,P11,6278,P116278,Willisornis poecilinotus,Willisornis_poecilinotus,Thamnophilidae,0,lowland_manu,ground,low,1,1,0,1,0,0,0,0,0,0,8,0,0,Willisornis_poecilinotus,24_8_2011_pantiacolla_Willisornis poecilinotus,Willisornis poecilinotus,Willisornis_poecilinotus,419,837,837,Willisornis poecilinotus,pantiacolla,24,8,2011,2011-08-24,NA,2011-08-24,236,17.94,NA,18.39630137,-0.45630137,NA,NA
755,Pipreola_arcuata,130473,W12,473,W130473,Pipreola arcuata,Pipreola_arcuata,Cotingidae,0,high_montane_manu,undersory-midhigh,med,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,15_10_2013_wayqecha_Pipreola arcuata,Pipreola arcuata,Pipreola_arcuata,2750,2973,2973,Pipreola arcuata,wayqecha,15,10,2013,2013-10-15,NA,2013-10-15,288,101,error in mass used average,101.4315,-0.4315,NA,NA
756,Geotrygon_montana,110057,P11,57,P110057,Geotrygon montana,Geotrygon_montana,Columbidae,0,lowland_manu,ground,high,1,2,1,1,0,2,0,0,1,0,2,0,0,Geotrygon_montana,29_9_2011_pantiacolla_Geotrygon montana,Geotrygon montana,Geotrygon_montana,426,381,381,Geotrygon montana,pantiacolla,29,9,2011,2011-09-29,NA,2011-09-29,272,114,NA,114.4062791,-0.4062791,NA,NA
757,Myrmeciza_hemimelaena,120621,P12,621,P120621,Sciaphylax hemimelaena,Sciaphylax_hemimelaena,Thamnophilidae,0,lowland_manu,ground-understory,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Sciaphylax_hemimelaena,25_6_2012_pantiacolla_Myrmeciza hemimelaena,Myrmeciza hemimelaena,Sciaphylax_hemimelaena,818,438,438,Myrmeciza hemimelaena,pantiacolla,25,6,2012,2012-06-25,NA,2012-06-25,177,16.2,NA,16.58849057,-0.38849057,NA,NA
758,Microcerculus_marginatus,130405,P13,405,P130405,Microcerculus marginatus,Microcerculus_marginatus,Troglodytidae,0,lowland_manu,ground-understory,low,1,1,0,1,0,0,0,0,0,0,24,1,1,Microcerculus_marginatus,20_9_2013_pantiacolla_Microcerculus marginatus,Microcerculus marginatus,Microcerculus_marginatus,754,410,410,Microcerculus marginatus,pantiacolla,20,9,2013,2013-09-20,NA,2013-09-20,263,18.46,NA,18.81613333,-0.35613333,NA,NA
759,Gymnopithys_salvini,130155,P13,155,P130155,Oneillornis salvini,Oneillornis_salvini,Thamnophilidae,0,lowland_manu,ground,low,1,2,1,1,0,2,1,0,0,0,1,0,0,Oneillornis_salvini,5_9_2013_pantiacolla_Gymnopithys salvini,Gymnopithys salvini,Oneillornis_salvini,415,398,398,Gymnopithys salvini,pantiacolla,5,9,2013,2013-09-05,NA,2013-09-05,248,25.52,NA,25.86508475,-0.34508475,NA,NA
760,Micromonacha_lanceolata,120821,SP12,SP120821,SP120821,Micromonacha lanceolata,Micromonacha_lanceolata,Bucconidae,0,montane_manu,ground-midhigh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20_8_2012_san_pedro_Micromonacha lanceolata,Micromonacha lanceolata,Micromonacha_lanceolata,1113.5,1337,1337,Micromonacha lanceolata,san_pedro,20,8,2012,2012-08-20,NA,2012-08-20,233,23,NA,23.34,-0.34,NA,NA
761,Willisornis_poecilinotus,116247,P11,6247,P116247,Willisornis poecilinotus,Willisornis_poecilinotus,Thamnophilidae,0,lowland_manu,ground,low,1,1,0,1,0,0,0,0,0,0,16,0,0,Willisornis_poecilinotus,20_8_2011_pantiacolla_Willisornis poecilinotus,Willisornis poecilinotus,Willisornis_poecilinotus,419,600,600,Willisornis poecilinotus,pantiacolla,20,8,2011,2011-08-20,NA,2011-08-20,232,18.1,NA,18.39630137,-0.29630137,NA,NA
762,Corythopis_torquatus,110216,NA,P110216,P110216,Corythopis torquatus,Corythopis_torquatus,Tyrannidae,0,lowland_manu,ground,med,1,1,0,1,0,0,0,0,0,0,2,0,0,Corythopis_torquatus,15_10_2011_pantiacolla_Corythopis torquatus,Corythopis torquatus,Corythopis_torquatus,419,438,438,Corythopis torquatus,pantiacolla,15,10,2011,2011-10-15,NA,2011-10-15,288,16.73,NA,17.01754717,-0.28754717,NA,NA
763,Schiffornis_turdina,116292,P11,6292,P116292,Schiffornis turdina,Schiffornis_turdina,Cotingidae,0,lowland_manu,understory,med,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,25_8_2011_pantiacolla_Schiffornis turdina,Schiffornis turdina,Schiffornis_turdina,876,837,837,Schiffornis turdina,pantiacolla,25,8,2011,2011-08-25,NA,2011-08-25,237,29.9,NA,30.18625,-0.28625,NA,NA
764,Microcerculus_marginatus,121244,SP12,1244,SP121244,Microcerculus marginatus,Microcerculus_marginatus,Troglodytidae,0,montane_manu,ground-understory,low,1,1,0,1,0,0,0,0,0,0,2,0,0,Microcerculus_marginatus,6_11_2012_san_pedro_Microcerculus marginatus,Microcerculus marginatus,Microcerculus_marginatus,754,1307,1307,Microcerculus marginatus,san_pedro,6,11,2012,2012-11-06,NA,2012-11-06,311,18.55,NA,18.81613333,-0.26613333,NA,NA
765,Turdus_albicollis,110166,P11,166,P110166,Turdus albicollis,Turdus_albicollis,Turdidae,0,lowland_manu,ground,med,1,2,1,1,0,7,1,2,4,0,5,0,0,Turdus_albicollis,11_10_2011_pantiacolla_Turdus albicollis,Turdus albicollis,Turdus_albicollis,411.5,413,413,Turdus albicollis,pantiacolla,11,10,2011,2011-10-11,NA,2011-10-11,284,49.78,NA,50.02123288,-0.24123288,NA,NA
766,Schiffornis_turdina,116187,P11,6187,P116187,Schiffornis turdina,Schiffornis_turdina,Cotingidae,0,lowland_manu,understory,low,1,1,0,1,0,0,0,0,0,0,2,0,0,Schiffornis_turdina,18_8_2011_pantiacolla_Schiffornis turdina,Schiffornis turdina,Schiffornis_turdina,876,600,600,Schiffornis turdina,pantiacolla,18,8,2011,2011-08-18,NA,2011-08-18,230,29.96,NA,30.18625,-0.22625,NA,NA
767,Ammodramus_aurifrons,121054,SP12,1054,SP121054,Ammodramus aurifrons,Ammodramus_aurifrons,Emberizidae,0,montane_manu,ground,low,1,1,0,1,0,0,0,0,0,0,1,0,0,Ammodramus_aurifrons,29_9_2012_san_pedro_Ammodramus aurifrons,Ammodramus aurifrons,Ammodramus_aurifrons,387,1337,1337,Ammodramus aurifrons,san_pedro,29,9,2012,2012-09-29,NA,2012-09-29,273,17.6,NA,17.815,-0.215,NA,NA
768,Ammodramus_aurifrons,13248,SP13,248,SP13248,Ammodramus aurifrons,Ammodramus_aurifrons,Emberizidae,0,montane_manu,ground,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21_10_2013_san_pedro_Ammodramus aurifrons,Ammodramus aurifrons,Ammodramus_aurifrons,387,1262,1262,Ammodramus aurifrons,san_pedro,21,10,2013,2013-10-21,NA,2013-10-21,294,17.61,NA,17.815,-0.205,NA,NA
769,Microcerculus_marginatus,110233,NA,P110233,P110233,Microcerculus marginatus,Microcerculus_marginatus,Troglodytidae,0,lowland_manu,ground-understory,very low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17_11_2011_pantiacolla_Microcerculus marginatus,NA,Microcerculus_marginatus,754,422,422,Microcerculus marginatus,pantiacolla,17,11,2011,2011-11-17,NA,2011-11-17,321,18.64,NA,18.81613333,-0.17613333,NA,NA
770,Hylophylax_naevius,120773,P12,773,P120773,Hylophylax naevius,Hylophylax_naevius,Thamnophilidae,0,lowland_manu,understory,low,1,1,0,1,0,0,0,0,0,0,9,0,0,Hylophylax_naevius,12_7_2012_pantiacolla_Hylophylax naevius,NA,Hylophylax_naevius,850,NA,NA,Hylophylax naevius,pantiacolla,12,7,2012,2012-07-12,NA,2012-07-12,194,13.5,NA,13.63936508,-0.13936508,NA,NA
771,Corythopis_torquatus,121052,P12,1052,P121052,Corythopis torquatus,Corythopis_torquatus,Tyrannidae,0,lowland_manu,ground,low,1,1,0,1,0,0,0,0,0,0,63,0,0,Corythopis_torquatus,4_9_2012_pantiacolla_Corythopis torquatus,Corythopis torquatus,Corythopis_torquatus,419,421,421,Corythopis torquatus,pantiacolla,4,9,2012,2012-09-04,NA,2012-09-04,248,16.9,NA,17.01754717,-0.11754717,NA,NA
772,Platyrinchus_coronatus,110227,P11,227,P110227,Platyrinchus coronatus,Platyrinchus_coronatus,Tyrannidae,0,lowland_manu,understory,low,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,15_10_2011_pantiacolla_Platyrinchus coronatus,Platyrinchus coronatus,Platyrinchus_coronatus,413,438,438,Platyrinchus coronatus,pantiacolla,15,10,2011,2011-10-15,NA,2011-10-15,288,9.73,NA,9.838095238,-0.108095238,NA,NA
773,Hylophylax_naevius,130187,P13,187,P130187,Hylophylax naevius,Hylophylax_naevius,Thamnophilidae,0,lowland_manu,understory,low,1,2,1,1,0,1,0,1,0,0,5,0,0,Hylophylax_naevius,6_9_2013_pantiacolla_Hylophylax naevius,Hylophylax naevius,Hylophylax_naevius,850,398,398,Hylophylax naevius,pantiacolla,6,9,2013,2013-09-06,NA,2013-09-06,249,13.59,NA,13.63936508,-0.04936508,NA,NA
774,Cyphorhinus_thoracicus,121059,SP12,1059,SP121059,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,Troglodytidae,0,montane_manu,ground,none,1,1,0,1,0,0,0,0,0,0,2,2,2,Cyphorhinus_thoracicus,29_9_2012_san_pedro_Cyphorhinus thoracicus,Cyphorhinus thoracicus,Cyphorhinus_thoracicus,1348,1337,1337,Cyphorhinus thoracicus,san_pedro,29,9,2012,2012-09-29,NA,2012-09-29,273,32.1,NA,32.136625,-0.036625,NA,NA
775,Phaethornis_koepckeae,121775,P12,1775,P121775,Phaethornis koepckeae,Phaethornis_koepckeae,Trochilidae,0,lowland_manu,understory,low,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,3_12_2012_pantiacolla_Phaethornis koepckeae,Phaethornis koepckeae,Phaethornis_koepckeae,418,414,414,Phaethornis koepckeae,pantiacolla,3,12,2012,2012-12-03,NA,2012-12-03,338,5.26,NA,5.275526316,-0.015526316,NA,NA
776,Dichrozona_cincta,116092,P11,6092,P116092,Dichrozona cincta,Dichrozona_cincta,Thamnophilidae,0,lowland_manu,ground,med,1,1,0,1,0,0,0,0,0,0,46,0,0,Dichrozona_cincta,15_8_2011_pantiacolla_Dichrozona cincta,Dichrozona cincta,Dichrozona_cincta,417,415,415,Dichrozona cincta,pantiacolla,15,8,2011,2011-08-15,NA,2011-08-15,227,14.8,NA,14.8,0,NA,NA
